"ID-recorrido","id-linea","nombre-linea","ida-vuelta","activo","route-trip","codigo-de-sub-ramal","descripcion","destino"
2964,3496,"G-10-183E",1,1,183265,183265,"MAIPU MZA(BARR.)","NULL"
3287,3494,"G-10-183D",1,1,183266,183266,"183MZA MPU.BAR.URQ.A","Mendoza - Maipú - Barrancas por Urquiza por el Alto"
3288,3494,"G-10-183D",0,1,183266,183266,"183BARR.URQ.ALT.MPU","Barrancas por Urquiza por el Alto - Maipú"
3299,3494,"G-10-183D",0,1,183273,183273,"183BARR.A.SUP.MPUMZA","Barrancas por el Alto - Maipú(Superiora) - Mendoza"
3313,3494,"G-10-183D",1,1,183273,183273,"183MZA MPU.SUP.BARR","Mendoza - Maipú (Superiora) - Barranca por el Alto"
1894,3495,"G-10-183F",1,1,183274,183274,"183MPU.BARR.URQ.CARR","183MPU.BARR.URQ.CARR"
2911,3495,"G-10-183F",0,1,183274,183274,"183BARRxURQ.C.MPUMZA","183MPU.BARR.URQ.CARR"
1900,3495,"G-10-183F",1,1,183294,183294,"183 MAIPU BARR. ALT","Maipú Barrancas por el alto"
3367,3495,"G-10-183F",0,1,183294,183294,"183 BARR.ALT.MAIPU","183 MAIPÚ BARRANCAS MAIPÚ  "
3311,3310,183317,1,0,183317,183317,"183MPU BARR.ESC.C.P.","183 MAIPU BARRANCAS MAIPU (ESC.CRUZ DE PIEDRA)"
3312,3310,183317,0,0,183317,183317,"183 BARRANCAS MAIPU","183 MAIPU BARRANCAS MAIPU ESC.CRUZ DE PIEDRA"
1748,3440,"G-10-184A",1,1,184167,184167,"184 MZA MAIP.JUN.","Mendoza Junín Mendoza (x Maipú)"
1749,3440,"G-10-184A",0,1,184167,184167,"184 JUNIN MAIPU MZA","Mendoza Junín Mendoza (x Maipú)"
2965,3440,"G-10-184A",1,1,184168,184168,"184 MAIPU JUNIN","Maipú -Junín - Maipú - Mendoza"
2969,3440,"G-10-184A",0,1,184168,184168,"184 JUNIN MAIPU MZA","JUNIN MAIPU MENDOZA"
2970,3441,"G-10-184B",1,1,184169,184169,"184 Maipú - Mendoza","Maipú - Mendoza"
2971,3441,"G-10-184B",1,1,184170,184170,"184 MENDOZA MAIPU","MENDOZA MAIPU"
1755,3439,"G-10-185",0,1,185171,185171,"185ST.BLANC.ORTG.MPU","Santa Blanca El Paraíso por Gutiérrez - Ortega - Maipú "
3352,3439,"G-10-185",1,1,185171,185171,"185 MPU.ORT.ST.BLANC","Maipú Gutiérrez Ortega Santa Blanca El Paraíso"
2530,3551,"G-02-A21A",1,1,"A21111","A21111","A21A R.CRUZ X NAC.","A21 RODEO DE LA CRUZ POR NACIONAL"
2677,3551,"G-02-A21A",0,1,"A21111","A21111","A21A R.CRUZ X NAC.","A21A R.CRUZ X NAC."
2534,3551,"G-02-A21A",0,1,"A21112","A21112","A21A R.CRUZ X NAC.PI","A21 RODEO DE LA CRUZ X NACIONAL-PICCIONE"
2852,3551,"G-02-A21A",1,1,"A21112","A21112","A21A R.CRUZ X NAC.PI","A21 RODEO DE LA CRUZ X NACIONAL"
2535,3552,"G-02-A21B",0,1,"A21113","A21113","A21B R.CRUZ X NAC.","A21 RODEO DE LA CRUZ X NACIONAL SHOPPING"
2698,3552,"G-02-A21B",1,1,"A21113","A21113","A21B R.CRUZ X NAC.","A21 R. DE LA CRUZ X NACIONAL SHOPPING"
2699,3552,"G-02-A21B",1,1,"A21115","A21115","A21B R.CRUZ X NAC.SH","A21 R.DE LA CRUZ X NAC. SHOPPING"
2984,3552,"G-02-A21B",0,1,"A21115","A21115","A21B R.CRUZ X NAC.SH","A21 RODEO DE LA CRUZ SHOPPING DE IDA"
2756,3553,"G-02-A22A",1,1,"A22211","A22211","A22A CORR.X NAC.MIL.","A22 CORRALITOS X NACIONAL MILAGROS"
2757,3553,"G-02-A22A",0,1,"A22211","A22211","A22A CORR.X NAC MIL.","A22A CORR.X NAC.MIL."
2758,3554,"G-02-A22B",1,1,"A22212","A22212","A22B CORRxNAC.S.VTE","A 22 CORRALITOS X NACIONAL MILAGROS SAN VICENTE "
2759,3554,"G-02-A22B",0,1,"A22212","A22212"," A22B CORRxNAC.S.VTE","A22 CORRALITOS X NACIONAL MILAGROS SAN VICENTE"
2760,3555,"G-02-A22C",1,1,"A22213","A22213","A22C CORRxNAC.MALV.","A22 CORRALITOS X NACIONAL MALVINAS GRILLI"
2761,3555,"G-02-A22C",0,1,"A22213","A22213","A22C CORRxNAC.MALV.","A22 CORRALÑITOS X NACIONAL MALVINAS GRILLI"
2762,3556,"G-02-A22D",1,1,"A22215","A22215","A22D CORR.FERRARI","A22 CORRALITOS X NACIONAL FERRARI"
2763,3556,"G-02-A22D",0,1,"A22215","A22215","A22D CORR FERRARI","A22 CORRALITOS X NACIONAL FERRARI"
2764,3557,"G-02-A22E",1,1,"A22216","A22216","A22E CORR.VIOLETAS","A22 CORRALITOS POR ACC.ESTE VIOLETAS X PONCE"
2765,3557,"G-02-A22E",0,1,"A22216","A22216","A22E CORR VIOLET","A22 CORRALITOS X ACC. ESTE VIOLETAS X PONCE"
2766,3558,"G-02-A22F",1,1,"A22217","A22217","A22F CORR.X NAC.","A22F CORR.X NAC."
2767,3558,"G-02-A22F",0,1,"A22217","A22217","A22F CORR.X NAC.","A22 CORRALITOS X NACIONAL "
2769,3555,"G-02-A22C",1,1,"A22218","A22218","A22C CORRxNAC.MALV.","A22 CORRALITOS X NACIONAL GRILLI MALVINAS"
2770,3555,"G-02-A22C",0,1,"A22218","A22218","A22C CORRxNAC.MALV.","A22 CORRALITOS X NACIONAL GRILLI MALVINAS VTA X SALCEDO"
3099,3553,"G-02-A22A",1,1,"A22219","A22219","A22A CORR.X NAC. ","A22A CORR.X NAC. "
3100,3553,"G-02-A22A",0,1,"A22219","A22219","A22A CORR X NAC","A22 CORRALITOS MILAGROS VEA SALCEDO"
2774,3554,"G-02-A22B",1,1,"A22220","A22220"," A22B CORRxNAC.S.VTE","A22 CORRALITOS X NACIONAL SAN VICENTE"
2775,3554,"G-02-A22B",0,1,"A22220","A22220","A22B CORRxNAC S VTE","A22 CORRALITOS X NAC. SAN VICENTE"
2776,3555,"G-02-A22C",1,1,"A22221","A22221","A22C CORRxNAC.MALV.","A22 CORRALITOS X NACIONAL MALVINAS"
2777,3555,"G-02-A22C",0,1,"A22221","A22221","A22C CORRxNAC.MALV.","A22 CORRALITOS X NACIONAL MALVINAS"
2778,3557,"G-02-A22E",1,1,"A22222","A22222","A22E CORR.VIOLETAS","A22 CORRALITOS X NACIONAL "
2779,3557,"G-02-A22E",0,1,"A22222","A22222","A22E CORR.VIOLETAS","A22 CORRALITOS X NACIONAL REG. KM 11 SALCEDO"
2780,3558,"G-02-A22F",1,1,"A22223","A22223","A22F CORR.X NAC.MVA.","A22 CORRALITOS X NACIONAL MILAGROS MALVINAS"
2781,3558,"G-02-A22F",0,1,"A22223","A22223","A22F CORR.X NAC.MVA.","A22 CORRALITOS MILAGROS MALVINAS"
2782,3553,"G-02-A22A",1,1,"A22224","A22224","A22A CORR.X NAC. ","A22A CORR.X NAC."
2783,3553,"G-02-A22A",0,1,"A22224","A22224","A22A CORR.X NAC. ","A22 CORRALITOS X NACIONAL MILAGROS VEA"
2784,3557,"G-02-A22E",1,1,"A22225","A22225","A22E CORR.VIOLETAS","A22 CORRALITOS X ACC. ESTE VIOLETAS X TIRASSO"
2785,3557,"G-02-A22E",0,1,"A22225","A22225","A22E CORR.VIOLETAS","A22 CORRALITOS X ACC. ESTE VIOLETAS TIRASSO"
2786,3559,"G-02-A22G",1,1,"A22226","A22226","A22G CORR.GRILLI/Mil","A22 CORRALITOS X NACIONAL GRILLI"
2787,3559,"G-02-A22G",0,1,"A22226","A22226","A22G CORR.GRILLI/Mil","A22 CORRALITOS X NACIONAL GRILLI "
3102,3559,"G-02-A22G",0,1,"A22227","A22227","A22G CORR.GRILLI/Mil","A22 CORRALITOS MILAGROS VEA REGRESA SALCEDO"
3103,3559,"G-02-A22G",1,1,"A22227","A22227","A22G CORR.GRILLI/Mil","A22 CORRALITOS MILAGROS VEA"
2790,3556,"G-02-A22D",1,1,"A22229","A22229","A22D CORR.FERRARI","A22 CORRALITOS X NACIONAL SALE FERRARI"
3105,3556,"G-02-A22D",0,1,"A22229","A22229","A22D CORR.FERRARI","A22 CORRALITOS POR NACIONAL MILAGROS VEA"
3107,3554,"G-02-A22B",1,1,"A22230","A22230","A22B CORRxNAC.S.VTE","A22 CORRALITOS POR NACIONAL FERRARI MILAGROS VEA REGRESA RODEO SALCEDO"
3108,3554,"G-02-A22B",0,1,"A22230","A22230","A22B CORRxNC S.VTE","A22 CORRALITOS POR NACIONAL FERRARI MILAGROS VEA REGRESA RODEO SALCEDO"
2796,3556,"G-02-A22D",0,1,"A22231","A22231","A22D CORR.FERRARI","A22 CORRALITOS X NACIONAL FERRERI"
3109,3556,"G-02-A22D",1,1,"A22231","A22231","A22D CORR.FERRARI","A22CORRALITOS POR NACIONAL FERRARI MILAGROS RODEO"
2713,3503,"G-02-A23",1,1,"A23135","A23135","A23 SAN JAV NAC","B23 B° SANTA ANA SAN JAVIER X NACIONAL"
2714,3503,"G-02-A23",0,1,"A23135","A23135","A23 SAN JAV NAC","A23 B°SANTA ANA SAN JAVIER X NAC."
2717,3503,"G-02-A23",0,1,"A23136","A23136","A23 SAN JAV Nac/CGob","A23 B° SANTA ANA SAN JAVIER X NAC. C.GOB"
3028,3503,"G-02-A23",1,1,"A23136","A23136","A23 SAN JAV Nac/CGob","A23 B° SANTA ANA SAN JAVIER CASA DE GOBIERNO"
3031,3503,"G-02-A23",0,1,"A23136","A23136","A23 SAN JAV Nac/CGob","A23 B° SANTA ANA B° SAN JAVIER CASA DE GOBIERNO IDA"
3079,3504,"G-02-A24",0,1,"A24142","A24142","A24 PRIMAVERA X NAC.","A24 PRIMAVERA POR NACIONAL"
3081,3504,"G-02-A24",1,1,"A24142","A24142","A24 PRIMAV.X NAC.","A24 PRIMAVERA POR NACIONAL"
2748,3505,"G-02-A25",1,1,"A25191","A25191","A25 Escorihuela","A25 B° ESCORIHUELA X NACIONAL"
2749,3505,"G-02-A25",0,1,"A25191","A25191","A25 Escorihuela","A25 B° ESCORIHUELA X NACIONAL R.DE LA CRUZ"
2751,3505,"G-02-A25",0,1,"A25192","A25192","A25 Escorihuela","A25 B° ESCORIHUELA X NAC.C.GOBIERNO"
2907,3505,"G-02-A25",1,1,"A25192","A25192","A25 Escorihuela  ","A25 B° ESCORIHUELA X NACIONAL CASA DE GOBIERNO"
2987,3505,"G-02-A25",1,1,"A25195","A25195","A25 Escorihuela","A25 B°ESCORIHUELA PARQUE DE DESCANSO"
2988,3505,"G-02-A25",0,1,"A25195","A25195","A25 ESCORIHUELA","A25 B° ESCORIHUELA X NACIONAL PARQUE DE DESCANSO"
2744,3506,"G-02-A27",1,1,"A27171","A27171","A27 COLONIA SEGOVIA","A27 COLONIA SEGOVIA X G. CRUZ"
2745,3506,"G-02-A27",0,1,"A27171","A27171","A27 COLONIA SEGOVIA","A27 COLONIA SEGOVIA R.DE LA CRUZ X G.CRUZ"
3042,3507,"G-02-A28",0,1,"A28181","A28181","A28 R.CRUZ C.BOMBAL","A 28 COLONIA BOMBAL MENDOZA"
3043,3507,"G-02-A28",1,1,"A28181","A28181","A28 R.CRUZ C.BOMBAL","A28 COLONIA BOMBAL POR NACIONAL"
2731,3508,"G-02-A29",1,1,"A29161","A29161","A29 PEDREGAL X NAC.","A 29 PEDREGAL X NACIONAL"
2732,3508,"G-02-A29",0,1,"A29161","A29161","A29 PEDREGAL X NAC. ","A 29 PEDREGAL R. DE LA CRUZ"
2701,3173,"G-02-B21",1,1,"B21114","B21114","B21 R.CRUZ X G.CRUZ","B21 MZA.R.DE LA CRUZ"
2702,3173,"G-02-B21",1,1,"B21116","B21116","B21 R CRUZ X G CRUZ","B21 R. CRUZ MENDOZA PQUE. DESCANSO"
2704,3173,"G-02-B21",1,1,"B21117","B21117","B21 R.CRUZ X G.CRUZ","B21 R. CRUZ X G. CRUZ SANTA RITA"
2797,3512,"G-02-B22A",1,1,"B22250","B22250","B22A CORR. KM 14","B 22 CORRALITOS X G"
2798,3512,"G-02-B22A",0,1,"B22250","B22250","B22A CORR.KM 14","B22 CORRALITOS X G. CRUZ KM 14"
2800,3512,"G-02-B22A",1,1,"B22252","B22252","B22A CORR.KM 14  ","B22A CORRALITOS X G. CRUZ KM 14 MILAGROS MALVINAS"
2801,3512,"G-02-B22A",0,1,"B22252","B22252","B22A CORR.KM 14","B22A CORRALITOS KM 14 MILAGROS MALVINAS"
2825,3512,"G-02-B22A",0,1,"B22253","B22253","B22A CORR. X G.CRUZ","B22 CORRALITOS X GODOY CRUZ"
3214,3512,"G-02-B22A",1,1,"B22253","B22253","B22 CORR.X G.CRUZ","B22A CORRALITOS POR CARRIL GODOY CRUZ"
2827,3515,"G-02-B22B",1,1,"B22254","B22254","B22B CORR.X G.CRUZ","B22B CORRALITOS X GODOY CRUZ MALVINAS"
3112,3515,"G-02-B22B",0,1,"B22254","B22254","B22B V.NUEVA CORR.","B22B CORRALITOS POR GODOY CRUZ"
2829,3515,"G-02-B22B",1,1,"B22255","B22255","B22B CORR.X G.CRUZ","B22B CORRALITOS X G. CRUZ MILAGROS"
2830,3515,"G-02-B22B",0,1,"B22255","B22255","B22B V.NUEVA CORR.","B22B CORRALITOS X G.CRUZ MILAGROS"
2831,3515,"G-02-B22B",1,1,"B22256","B22256","B22B CORR.KM 14","B22B CORRALITOS X G. CRUZ KM 14 SAN VICENTE"
2832,3515,"G-02-B22B",0,1,"B22256","B22256","B22B  CORR.KM14","B22B CORRALITOS X G.CRUZ KM 14 SAN VICENTE"
2833,3520,"G-02-B22C",1,1,"B22257","B22257","B22C CORR.X G.CRUZ","B22 CORRALITOS X GODOY CRUZ MILAGROS VEA SALCEDO"
2834,3520,"G-02-B22C",0,1,"B22257","B22257","B22C V.NUEVA CORR.","B22C CORRALITOS X GODOY CRUZ MILAGROS VEA SALCEDO"
2835,3520,"G-02-B22C",1,1,"B22258","B22258","B22C CORR.KM 14","B22C CORRALITOS KM 14 VTA. RODEO"
2836,3520,"G-02-B22C",0,1,"B22258","B22258","B22C V.NUEVA CORR","B22C CORRALITOS X GODOY CRUZ SALCEDO"
2837,3520,"G-02-B22C",1,1,"B22259","B22259","B22C CORR.X G.CRUZ","B22C CORRALITOS X GODOY CRUZ MALVINAS SAN VICENTE"
2838,3520,"G-02-B22C",0,1,"B22259","B22259","B22C V.NUEVA CORR.","B22C  CORRALITOS X G.CRUZ MALVINAS SAN VICENTE"
2841,3521,"G-02-B22D",1,1,"B22262","B22262","B22D CORR.KM14","B22 CORRALITOS X G.CRUZKM 14 GRILLI SAN VICENTE "
2842,3521,"G-02-B22D",0,1,"B22262","B22262","B22D V.NUEVA CORR.","B22D CORRALITOS X G.CRUZ GRILLI SAN VICENTE"
2843,3521,"G-02-B22D",1,1,"B22263","B22263","B22D CORR.KM14 MIL.","B22D CORRALITOS X GODOY CRUZ KM 14 MILAGROS"
2844,3521,"G-02-B22D",0,1,"B22263","B22263","B22D V.N CORR KM 14","B22D CORRALITOS X GODOY CRUZ KM 14 MILAGROS"
2846,3524,"G-02-B22E",1,1,"B22264","B22264","B22E CORR.X G.CRUZ","B22E CORRALITOS X GODOY CRUZ GRILLI"
2847,3524,"G-02-B22E",0,1,"B22264","B22264","B22E V N CORR.","B22 CORRALITOS X GPDOY CRUZ GRILLI"
2850,3524,"G-02-B22E",1,1,"B22265","B22265","B22E CORR.X G.CRUZ","B22E CORRALITOS X GODOY CRUZ MILAGROS VEA"
3117,3524,"G-02-B22E",0,1,"B22265","B22265","B22E V.NUEVA CORR.","B22E CORRALITOS POR GODOY CRUZ MILAGROS VEA DE IDA "
2709,3526,"G-02-B23",1,1,"B23131","B23131","B23 STA.ANA X G.CRUZ","B23 B STA ANA X G.CRUZ"
2710,3526,"G-02-B23",0,1,"B23131","B23131","B23 STA.ANA X G.CRUZ","B23 VILLA NUEVA R. DE LA CRUZ"
2985,3526,"G-02-B23",1,1,"B23134","B23134","B23 B S.ANA C.GOB","B23 B SANTA ANA X GODOY CRUZ CASA DE GOBIERNO"
2986,3526,"G-02-B23",0,1,"B23134","B23134","B23 V.NUEVA R.CRUZ","B23 B SANTA ANA X GODOY CRUZ CASA DE GOBIERNO "
2845,3528,"G-02-B24",1,1,"B24141","B24141","A24 PRIMAV.X G.CRUZ","A24 PRIMAVERA X GODOY CRUZ"
3098,3528,"G-02-B24",0,1,"B24141","B24141","B24 PRIMAV.X G.CRUZ","B24PRIMAVERA POR GODOY CRUZ"
2726,3529,"G-02-B25",1,1,"B25151","B25151","B25 B.NUEVA X G.CRUZ","B25 BUENA NUEVA X G.CRUZ "
2727,3529,"G-02-B25",0,1,"B25151","B25151","B25 V.NUEVA R. CRUZ ","B25 BUENA NUEVA X G. CRUZ "
3122,3529,"G-02-B25",1,1,"B25153","B25153","B25 B.NUEVA C.GOB","B25 BUENA NUEVA POR GODOY CRUZ CASA DE GOBIERNO "
3123,3529,"G-02-B25",0,1,"B25153","B25153","B23 B.NUEVA C.GOB","B25 BUENA NUEVA POR GODOY CRUZ"
2733,3531,"G-02-B26A",1,1,"B26162","B26162","B26A PARAGUAY","B26A B PARAGUAY X G. CRUZ"
2734,3531,"G-02-B26A",0,1,"B26162","B26162","B26A PARAGUAY ","B26A B PARAGUAY"
2989,3531,"G-02-B26A",0,1,"B26163","B26163","B26A PARAGUAY ROCA","B26A B PARAGUAY POR GODOY CRUZ ROCA "
2992,3531,"G-02-B26A",1,1,"B26163","B26163","B26A PARAGUAY ROCA","B26A B PARAGUAY X GODOY CRUZ ROCA"
2993,3531,"G-02-B26A",1,1,"B26164","B26164","B26A PAR. PALMERAS","B26 B PARAGUAY PALMERAS"
2997,3531,"G-02-B26A",0,1,"B26164","B26164","B26A PAR.PALMERAS","B26 B PARAGUAY PALM. "
2740,3534,"G-02-B26B",1,1,"B26165","B26165","B26B PARAGUAY NOTTI","B26B B PARAGUAY X NAC. HTAL. NOTTI"
3372,3534,"G-02-B26B",0,1,"B26165","B26165","B26B PARAGUAY NOTTI","B26B PARAGUAY NOTTI"
3010,3534,"G-02-B26B",1,1,"B26166","B26166","B26B PARAGUAY MUNIC.","B26 B PARAGUAY POR GODOY CRUZ MUNICIPAL"
3366,3534,"G-02-B26B",0,1,"B26166","B26166","B26B PARAGUAY MUNIC.","B26B PARAGUAY MUNICIPAL"
2754,3536,"G-02-B27",1,1,"B27197","B27197","B27 ESCOR.X G.CRUZ","B27 B ESCORIHUELA X G. CRUZ"
2755,3536,"G-02-B27",0,1,"B27197","B27197","B27 ESCOR.X G.CRUZ","B27 B ESCORIHUELA X G.CRUZ"
1602,2641,"MTM",0,1,"MTM001","MTM001","MTM001 Mdz Gutz","NULL"
3370,2641,"MTM",1,1,"MTM001","MTM001","MTM 001 Gutz Mdz","NULL"
1726,3488,"G-10-138SD",1,1,"D138999","S.D138","S.D MAIPU MENDOZA","Servicio Diferencial Maipú - Mendoza"
1727,3488,"G-10-138SD",0,1,"D138999","S.D138","S.D MENDOZA MAIPU","Servicio Diferencial Mendoza - Maipú "
1728,3489,"G-10-139SD",1,1,"D139999","S.D139","SD 3 ESQ.MAIP.MZA","Servicio Diferencial - Tres Esquinas - Mendoza - Maipú"
2725,3489,"G-10-139SD",0,1,"D139999","S.D139","SD MENDOZA MAIPU","Servicio Diferencial Mendoza - Maipú"
2730,3490,"G-10-140SD",1,1,"D140999","S.D140","SD MAIPU MENDOZA","Servicio Diferencial - Maipú - Mendoza - Tres Esquinas"
2736,3490,"G-10-140SD",0,1,"D140999","S.D140","SD MZA MAIPU 3ESQ.","Servicio Diferencial Mendoza - Maipú - Tres Esquinas"
2854,3463,"G-10-141SD",1,1,"D141999","S.D141","SD RECOARO MAIP.MZA","Servicio Diferencial Recoaro - Mendoza Maipú"
2853,3463,"G-10-141SD",0,1,"D141999","S.D141 ","SD MENDOZA MAIPU","Servicio Diferencial Recoaro - Mendoza Maipú"
2856,3464,"G-10-142SD",1,1,"D142999","S.D142","SD REC.CEM.MAIP.MZA","Servicio Diferencial Recoaro - Mendoza Maipú (Entrada Cementerio Oasis de Paz)"
2857,3464,"G-10-142SD",0,1,"D142999","S.D142","SD MENDOZA MAIPU","Servicio Diferencial Mendoza Maipú"
2858,3465,"G-10-143SD",1,1,"D143999","S.D143","SD MAIPU MENDOZA","Servicio Diferencial  Maipú - Mendoza"
2859,3465,"G-10-143SD",0,1,"D143999","S.D143","SD MZA MAIP.RECOARO","Servicio Diferencial   Mendoza - Maipú - Recoaro"
2860,3466,"G-10-144SD",1,1,"D144999","S.D144","SD MAIPU MENDOZA","Servicio Diferencial  Maipú - Mendoza - Recoaro - Entrada Cementerio Oasis de Paz"
2861,3466,"G-10-144SD",0,1,"D144999","S.D144","SD MZA MAIP.REC.CEM.","Servicio Diferencial  Maipú - Mendoza - Recoaro - Entrada Cementerio Oasis de Paz"
3354,3608,"G-11-T11",1,1,"T11112","T11112","T11 P.MOLINA-UNIMEV","NULL"
3359,3608,"G-11-T11",0,1,"T11112","T11112","T11 UNIMEV-CENTRO","NULL"
3353,3608,"G-11-T11",1,1,"T11122","T11122","T11 UNIMEV-P.MOLINA","NULL"
3358,3608,"G-11-T11",0,0,"T11122","T11122","T11 P.MOL.CTRO.TERM","NULL"
3373,3608,"G-11-T11",0,1,"T11999",111,"p.m.-centro-unimev","NULL"
3371,3608,"G-11-T11",1,0,"T11999",121,"unimev-centro-p.m","NULL"
3369,3608,"G-11-T11",1,0,"T11999",122,"unimev-centro-p.m","NULL"
1640,3453,"G-12-T12A",1,1,"T12111","T12111","T12-Centro-Parque","NULL"
1638,3454,"G-12-T12B",1,1,"T12122","T12122","T12-Centro-VNueva","NULL"
1642,3455,"G-12-T12C",1,1,"T12133","T12133","T12-Centro-Dorrego","NULL"
1643,3456,"G-12-T12D",1,1,"T12141","T12141","T12-Cent-Pellegrini","NULL"
1674,3456,"G-12-T12D",1,1,"T12153","T12153","T12-GC-LH","NULL"
1681,3457,"G-12-T12F",1,1,"T12162","T12162","T12-UNC","NULL"
