"stop_id","stop_name","cliente","tipo","calle","numero","entre","EsCartelInt","Activo","stop_lat","stop_lon"
"M7997","31211","Sec.Trans. Mendoza","Poste","Darragueira",,"LOS RANCHOS","No","Si",-32.98007615,-68.8765149019
"M7998","31212","Sec.Trans. Mendoza","Poste","Besares",,"DARRAGUEIRA","No","Si",-32.9807055846,-68.875951638
"M7999","31213","Sec.Trans. Mendoza","Poste","Besares",,"ROSAS","No","Si",-32.9811392675,-68.8747614077
"M8001","12210","Sec.Trans. Mendoza","Poste","Alvarez A.",,"Alvarez A","No","Si",-32.913331863,-68.7456804385
"M8002","16340","Sec.Trans. Mendoza","Poste","Godoy Cruz",,"CORRIENTES","No","Si",-32.9012448497,-68.7628810021
"M8003","16341","Sec.Trans. Mendoza","Poste","Godoy Cruz",,"TIRASSO","No","Si",-32.9017290293,-68.7612099859
"M8004","16342","Sec.Trans. Mendoza","Poste","Godoy Cruz",,"CORRIENTES","No","Si",-32.9012200777,-68.7627549383
"M8005","16343","Sec.Trans. Mendoza","Poste","Godoy Cruz",,"CABILDO","No","Si",-32.9005838035,-68.7651558499
"M8007","16345","Sec.Trans. Mendoza","Poste","Godoy Cruz",,"HIGUERITA","No","Si",-32.900194203,-68.767146049
"M8008","16346","Sec.Trans. Mendoza","Poste","Godoy Cruz",,"PURISIMA","No","Si",-32.8995523718,-68.7696700077
"M8009","16347","Sec.Trans. Mendoza","Poste","Godoy Cruz",,"LA PURISIMA","No","Si",-32.8986560525,-68.7718372326
"M8010","16348","Sec.Trans. Mendoza","Poste","Julio Argentino Roca",,"CABILDO","No","Si",-32.8990952609,-68.7635803786
"M8011","16349","Sec.Trans. Mendoza","Poste","Tirasso",,"JULIO ARGENTINO ROCA","No","Si",-32.9013034018,-68.7603302214
"M8012","16350","Sec.Trans. Mendoza","Poste","Tirasso",,"CONSTITUCION","No","Si",-32.8994972771,-68.7598232839
"M8013","16401","Sec.Trans. Mendoza","Poste","Urquiza",,"JULIO ARGENTINO ROCA","No","Si",-32.8914106798,-68.7763655427
"M8014","16402","Sec.Trans. Mendoza","Poste","Julio Argentino Roca",,"URQUIZA","No","Si",-32.8922012176,-68.7746221069
"M8015","16403","Sec.Trans. Mendoza","Poste","Julio Argentino Roca",,"NOCTEZUMA","No","Si",-32.8930189974,-68.7728313174
"M8016","16404","Sec.Trans. Mendoza","Poste","Julio Argentino Roca",,"LA PURISIMA","No","Si",-32.8944739153,-68.7696770396
"M8017","16405","Sec.Trans. Mendoza","Poste","Godoy Cruz",,"RIO DIAMANTE","No","Si",-32.8979847663,-68.7739247325
"M8018","16406","Sec.Trans. Mendoza","Poste","Godoy Cruz",,"URQUIZA","No","Si",-32.8973721965,-68.7756735328
"M8019","16407","Sec.Trans. Mendoza","Poste","Godoy Cruz",,"RIO DIAMANTE","No","Si",-32.8973496755,-68.7762743476
"M8020","16408","Sec.Trans. Mendoza","Poste","Godoy Cruz",,"RIO DIAMANTE","No","Si",-32.898081606,-68.773943508
"M8021","16409","Sec.Trans. Mendoza","Poste","Godoy Cruz",,"RIO ALLUMINE","No","Si",-32.8990927863,-68.7711888793
"M8022","16410","Sec.Trans. Mendoza","Poste","Godoy Cruz",,"RIO ALUMINE","No","Si",-32.8997503851,-68.769413257
"M8023","16411","Sec.Trans. Mendoza","Poste","Godoy Cruz",,"HIGUERITA","No","Si",-32.9002007924,-68.7676161769
"M8024","16412","Sec.Trans. Mendoza","Poste","Chile",,"HIGUERITA","No","Si",-32.9017188149,-68.7683101277
"M8025","16413","Sec.Trans. Mendoza","Poste","Chile",,"RIO ALUMINE","No","Si",-32.9009779063,-68.7701206188
"M8026","16414","Sec.Trans. Mendoza","Poste","Virgen del Milagro",,"CHILE","No","Si",-32.9010567008,-68.7704394469
"M8027","16415","Sec.Trans. Mendoza","Poste","Virgen del Milagro",,"CHILE","No","Si",-32.9010488074,-68.7704400421
"M8028","16416","Sec.Trans. Mendoza","Poste","Chile",,"VIRGEN DE LOURDES","No","Si",-32.9005612461,-68.7716832459
"M8029","16417","Sec.Trans. Mendoza","Poste","Chile",,"LA PURISIMA","No","Si",-32.900100577,-68.7726909164
"M8030","16418","Sec.Trans. Mendoza","Poste","Purísima L.",,"GODOY CRUZ","No","Si",-32.8987977661,-68.7722403053
"M8031","16419","Sec.Trans. Mendoza","Poste","Purísima L.",,"RIO TORDILLO","No","Si",-32.8990567534,-68.7724495176
"M8032","16420","Sec.Trans. Mendoza","Poste","Chile",,"CHILE","No","Si",-32.9000791827,-68.7725943569
"M8033","16421","Sec.Trans. Mendoza","Poste","Virgen de Lourdes",,"RIO LAS TUNAS","No","Si",-32.901246984,-68.772030592
"M8034","16422","Sec.Trans. Mendoza","Poste","Virgen de Lourdes",,"RIO LA TUNAS","No","Si",-32.9006929893,-68.7716041208
"M8035","16423","Sec.Trans. Mendoza","Poste","Virgen de Lourdes",,"RIO CUEVAS","No","Si",-32.9014406562,-68.772145927
"M8036","16424","Sec.Trans. Mendoza","Poste","Virgen del Milagro",,"RIO CUEVAS","No","Si",-32.901925972,-68.7709812532
"M8037","16425","Sec.Trans. Mendoza","Poste","Higuerita",,"RIO VACAS","No","Si",-32.9031848497,-68.7688975315
"M8038","16426","Sec.Trans. Mendoza","Poste","Higuerita",,"PEDRO DEL CASTILLO","No","Si",-32.9044121567,-68.7695171218
"M8039","16427","Sec.Trans. Mendoza","Poste","Virgen del Milagro",,"PEDRO DEL CASTILLO","No","Si",-32.9037433069,-68.7720299969
"M8040","16428","Sec.Trans. Mendoza","Poste","Del Castillo P.",,"VIRGEN DE LOURDES","No","Si",-32.9035401654,-68.7732372955
"M8041","16429","Sec.Trans. Mendoza","Poste","Virgen de Lourdes",,"RIO SAN ALBERTO","No","Si",-32.9032354815,-68.7731115222
"M8042","16430","Sec.Trans. Mendoza","Poste","Virgen de Lourdes",,"RIO VACAS","No","Si",-32.9020036542,-68.7724168301
"M8043","16431","Sec.Trans. Mendoza","Poste","Virgen de Lourdes",,"RIO VACAS","No","Si",-32.9018572751,-68.7723846436
"M8044","16432","Sec.Trans. Mendoza","Poste","Virgen de Lourdes",,"RIO SAN ALBERTO","No","Si",-32.9027805857,-68.772929132
"M8045","16433","Sec.Trans. Mendoza","Poste","Virgen de Lourdes",,"PEDRO DEL CASTILLO","No","Si",-32.9035034636,-68.7733368278
"M8046","16034","Sec.Trans. Mendoza","Poste","Virgen del Milagro",,"VIRGEN DEL MILAGRO","No","Si",-32.9038126504,-68.7720410303
"M8047","16035","Sec.Trans. Mendoza","Poste","Higuerita",,"RODRIGUEZ","No","Si",-32.9055336076,-68.7700857501
"M8048","16436","Sec.Trans. Mendoza","Poste","Higuerita",,"BENAVENTE","No","Si",-32.9065447028,-68.7706034164
"M8049","16437","Sec.Trans. Mendoza","Poste","Higuerita",,"LUIS BRAILE","No","Si",-32.9084385049,-68.7715207319
"M8050","16438","Sec.Trans. Mendoza","Poste","Higuerita",,"BRA DE LOS ANDES","No","Si",-32.9096071924,-68.7721389811
"M8051","16439","Sec.Trans. Mendoza","Poste","Avenida Bandera de Los Andes",5000,"ASCASUBI","No","Si",-32.9093430028,-68.7744289878
"M8052","16440","Sec.Trans. Mendoza","Poste","Avenida Bandera de Los Andes",,"OLAVARRIA","No","Si",-32.9077408451,-68.7801634401
"M8053","16441","Sec.Trans. Mendoza","Poste","Avenida Bandera de Los Andes",," URQUIZA","No","Si",-32.9065473623,-68.7828617424
"M8054","16442","Sec.Trans. Mendoza","Poste","Urquiza",1099,"CHILE","No","Si",-32.8982571959,-68.7786569761
"M8055","16443","Sec.Trans. Mendoza","Poste","Urquiza",1249,"GODOY CRUZ","No","Si",-32.8966199184,-68.7782251405
"M8056","16444","Sec.Trans. Mendoza","Poste","Urquiza",700,"JULIO ARGENTINO ROCA","No","Si",-32.8934466218,-68.7771763967
"M8057","20101","Sec.Trans. Mendoza","Poste","Alberti",,"SOLARI","No","Si",-32.9192785654,-68.7595551222
"M8058","20102","Sec.Trans. Mendoza","Poste","Alberti",,"SARRATEA","No","Si",-32.9185873382,-68.7591554731
"M8059","20103","Sec.Trans. Mendoza","Poste","Alberti",,"SARRATEA","No","Si",-32.9184252255,-68.7591581553
"M8060","20104","Sec.Trans. Mendoza","Poste","Alberti",,"ADOLFO CALLE","No","Si",-32.9172521511,-68.7586592644
"M8061","20105","Sec.Trans. Mendoza","Poste","Adolfo Calle",199,"CICCIU. C","No","Si",-32.9177227337,-68.7569050997
"M8062","20106","Sec.Trans. Mendoza","Poste","Famatina",,"ADOLFO CALLE","No","Si",-32.9181801905,-68.7549218864
"M8063","20107","Sec.Trans. Mendoza","Poste","Adolfo Calle",,"CICCUCI","No","Si",-32.9177339916,-68.756524226
"M8064","20108","Sec.Trans. Mendoza","Poste","Adolfo Calle",,"ALBERTI","No","Si",-32.9171801,-68.7585761159
"M8065","20109","Sec.Trans. Mendoza","Poste","Cicciu",,"RIO JURAMENTO","No","Si",-32.9162209136,-68.7562694162
"M8066","20110","Sec.Trans. Mendoza","Poste","Famatina",,"FAMATINA","No","Si",-32.9165167806,-68.7540609073
"M8067","20111","Sec.Trans. Mendoza","Poste","Cicciu",,"RIO JURAMENTO","No","Si",-32.916034316,-68.7562735323
"M8068","20112","Sec.Trans. Mendoza","Poste","Famatina",,"RIO JURAMENTO","No","Si",-32.9165207652,-68.7540099353
"M8069","20113","Sec.Trans. Mendoza","Poste","Pampa Amarilla",,"ALBERTI","No","Si",-32.9150176868,-68.7578638356
"M8070","20114","Sec.Trans. Mendoza","Poste","Carril Nacional",,"CICCIU. C","No","Si",-32.9146501168,-68.7550242935
"M8071","20115","Sec.Trans. Mendoza","Poste","Cicciu",,"CARRIL NACIONAL","No","Si",-32.9145228977,-68.7557384316
"M8072","20116","Sec.Trans. Mendoza","Poste","Carril Nacional",,"FAMATINA","No","Si",-32.915091242,-68.7532815074
"M8073","20117","Sec.Trans. Mendoza","Poste","Famatina",,"CARRIL NACIONAL","No","Si",-32.9153614399,-68.7531165515
"M8074","20118","Sec.Trans. Mendoza","Poste","Carril Nacional",,"CANADA","No","Si",-32.9155460746,-68.7516440188
"M8075","20119","Sec.Trans. Mendoza","Poste","Carril Nacional",,"BARCELONA","No","Si",-32.9159851434,-68.7500615154
"M8076","20120","Sec.Trans. Mendoza","Poste","Carril Nacional",,"PICHINCHA","No","Si",-32.917178499,-68.7458236252
"M8077","20121","Sec.Trans. Mendoza","Poste","Carril Nacional",,"PESCARA","No","Si",-32.9141905766,-68.7570379411
"M8078","20122","Sec.Trans. Mendoza","Poste","Antonelli",,"CARRIL NACIONAL","No","Si",-32.9144270021,-68.7547500168
"M8079","20123","Sec.Trans. Mendoza","Poste","Carril Nacional",,"ANTONELLI","No","Si",-32.9146769371,-68.754688326
"M8080","20124","Sec.Trans. Mendoza","Poste","Carril Nacional",,"FAMATINA","No","Si",-32.9150867387,-68.7531380092
"M8081","20125","Sec.Trans. Mendoza","Poste","Carril Nacional",,"CANADA","No","Si",-32.9155235582,-68.7515635525
"M8082","20126","Sec.Trans. Mendoza","Poste","Carril Nacional",,"BARCELONA","No","Si",-32.9159648788,-68.7499595915
"M8083","20127","Sec.Trans. Mendoza","Poste","Carril Nacional",,"PICHINCHA","No","Si",-32.9169353259,-68.746231321
"M8084","20128","Sec.Trans. Mendoza","Poste","Carril Nacional",,"LAURIENTE","No","Si",-32.9177864286,-68.7440319096
"M8085","20129","Sec.Trans. Mendoza","Poste","Carril Nacional",,"OLAZABAL","No","Si",-32.919835346,-68.7414462601
"M8086","20130","Sec.Trans. Mendoza","Poste","Alvarez A.",,"P. MORENO","No","Si",-32.9190170713,-68.7419137306
"M8087","30473","Sec.Trans. Mendoza","Poste","Don Bosco",,"Ruta 20","No","Si",-32.9207044328,-68.6375643049
"M8088","20132","Sec.Trans. Mendoza","Poste","Alvarez A.",,"P. MORENO","No","Si",-32.917236183,-68.7430543086
"M8089","20133","Sec.Trans. Mendoza","Poste","Alvarez A.",,"PESCARA","No","Si",-32.9118841319,-68.7470772135
"M8090","20134","Sec.Trans. Mendoza","Poste","Alvarez A.",,"PESCARA","No","Si",-32.9108483284,-68.7477048504
"M8091","20135","Sec.Trans. Mendoza","Poste","Alvarez A.",,"PESCARA","No","Si",-32.9109136294,-68.7477960455
"M8092","20136","Sec.Trans. Mendoza","Poste","Alvarez A.",,"PESCARA","No","Si",-32.9134783451,-68.7458809483
"M8093","20137","Sec.Trans. Mendoza","Poste","Alvarez A.",,"P. MORENO","No","Si",-32.9175042809,-68.7429466116
"M8094","20401","Sec.Trans. Mendoza","Poste","Solari",,"SOLARI","No","Si",-32.9194339967,-68.759629379
"M8095","20402","Sec.Trans. Mendoza","Poste","Venecia",,"CONGRESO","No","Si",-32.9202603087,-68.7609570725
"M8096","20403","Sec.Trans. Mendoza","Poste","Venecia",,"CONGRESO","No","Si",-32.920422418,-68.7609812124
"M8097","20404","Sec.Trans. Mendoza","Poste","Venecia",,"GUANACACHE","No","Si",-32.9212937506,-68.7615632517
"M8098","20405","Sec.Trans. Mendoza","Poste","Guanacache",,"VENECIA","No","Si",-32.921365227,-68.7614384301
"M8099","20406","Sec.Trans. Mendoza","Poste","Guanacache",,"PALERMO","No","Si",-32.9218312847,-68.7596493967
"M8100","20407","Sec.Trans. Mendoza","Poste","Guanacache",,"FAMATINA","No","Si",-32.9224594456,-68.757291735
"M8101","20408","Sec.Trans. Mendoza","Poste","Guanacache",,"PALERMO","No","Si",-32.921804267,-68.759960533
"M8102","20409","Sec.Trans. Mendoza","Poste","Famatina",,"GUANACACHE","No","Si",-32.922575153,-68.757201764
"M8103","20410","Sec.Trans. Mendoza","Poste","Famatina",,"BEBEDEROS","No","Si",-32.9234554702,-68.7577811212
"M8104","20411","Sec.Trans. Mendoza","Poste","Famatina",,"BEBEDEROS","No","Si",-32.9236693567,-68.7578401298
"M8105","20412","Sec.Trans. Mendoza","Poste","Famatina",,"HUMAHUACA","No","Si",-32.9244528522,-68.7583256096
"M8106","20413","Sec.Trans. Mendoza","Poste","Famatina",,"FAMATINA","No","Si",-32.9245502272,-68.7583211641
"M8107","20414","Sec.Trans. Mendoza","Poste","Acceso Este Lateral Norte",,"BARCELONA","No","Si",-32.9266034907,-68.7556671182
"M8108","20415","Sec.Trans. Mendoza","Poste","Acceso Este Lateral Norte",,"BARCELONA","No","Si",-32.9266357153,-68.7555734797
"M8109","20416","Sec.Trans. Mendoza","Poste","González E.",,"REPUBLIQUETA","No","Si",-32.9273043663,-68.7538461371
"M8110","20301","Sec.Trans. Mendoza","Poste","Carril Nacional",,"LAURIENTE","No","Si",-32.9183178008,-68.7435732518
"M8111","20302","Sec.Trans. Mendoza","Poste","Carril Nacional",,"AZUL","No","Si",-32.9189212195,-68.7426908051
"M8112","20303","Sec.Trans. Mendoza","Poste","Carril Nacional",,"AZUL","No","Si",-32.9205738452,-68.7407971655
"M8113","20304","Sec.Trans. Mendoza","Poste","Chile",1101,"MAHUEL HUAPI","No","Si",-32.8894141814,-68.8448829685
"M8114","20305","Sec.Trans. Mendoza","Poste","Carril Nacional",,"MAHUEL HUAPI","No","Si",-32.9223502709,-68.7394158279
"M8115","20306","Sec.Trans. Mendoza","Poste","Carril Nacional",,"PONCE","No","Si",-32.9230414687,-68.738801602
"M8116","20307","Sec.Trans. Mendoza","Poste","Ponce",,"Adolfo Calle","No","Si",-32.9237011965,-68.7391734794
"M8117","20308","Sec.Trans. Mendoza","Poste","Ponce",,"Solari","No","Si",-32.925672036,-68.740617274
"M8118","20309","Sec.Trans. Mendoza","Poste","Ponce",,"Chaco","No","Si",-32.9270709915,-68.7416140342
"M8119","20310","Sec.Trans. Mendoza","Poste","Ponce",,"GUANACACHE","No","Si",-32.9284044224,-68.7425497421
"M8120","20311","Sec.Trans. Mendoza","Poste","Ponce",,"BRBEDEROS","No","Si",-32.9294940514,-68.743370498
"M8121","20312","Sec.Trans. Mendoza","Poste","Ponce",,"E. GONZALEZ","No","Si",-32.9308988426,-68.7442717202
"M8122","20313","Sec.Trans. Mendoza","Poste","González E.",,"NAHUEL HUAPI","No","Si",-32.930489957,-68.7455447002
"M8123","20314","Sec.Trans. Mendoza","Poste","González E.",,"TUPAC AMARU","No","Si",-32.92990913,-68.746786563
"M8124","20315","Sec.Trans. Mendoza","Poste","González E.",,"CHACON","No","Si",-32.9282724378,-68.7508769317
"M8125","20316","Sec.Trans. Mendoza","Poste","González E.",,"REPUBLIQUETA","No","Si",-32.9273448904,-68.7536154671
"M8126","20317","Sec.Trans. Mendoza","Poste","González E.",,"CHACON","No","Si",-32.9284502916,-68.7509037538
"M8127","20318","Sec.Trans. Mendoza","Poste","González E.",,"TUPAC AMARU","No","Si",-32.9299609093,-68.7470547839
"M8128","20319","Sec.Trans. Mendoza","Poste","González E.",,"NAHUEL HUAPI","No","Si",-32.9305124696,-68.745670764
"M8129","20320","Sec.Trans. Mendoza","Poste","González E.",,"PONCE","No","Si",-32.9309942379,-68.7443859859
"M8130","20321","Sec.Trans. Mendoza","Poste","Ponce",,"ACCESO ESTE LATERAL NORTE","No","Si",-32.9337407173,-68.7461642905
"M8131","20322","Sec.Trans. Mendoza","Poste","Ponce",,"ACCESO ESTE","No","Si",-32.9348271865,-68.7468627341
"M8132","20323","Sec.Trans. Mendoza","Poste","Ponce",,"SAN FRANCISCO DEL NORTE","No","Si",-32.9385122422,-68.7494805701
"M8133","20324","Sec.Trans. Mendoza","Poste","Chacón",,"SAN FRANCISCO DEL NORTE","No","Si",-32.9352653049,-68.7554603919
"M8134","20325","Sec.Trans. Mendoza","Poste","Chacón",,"SAN FRANCISCO DEL NORTE","No","Si",-32.9343333285,-68.7552484973
"M8135","20326","Sec.Trans. Mendoza","Poste","Ponce",,"ACCESO ESTE","No","Si",-32.9354327438,-68.7472114213
"M8136","20201","Sec.Trans. Mendoza","Poste","Carril Nacional",,"DEFENSA","No","No",-32.919567576,-68.7417397149
"M8137","20202","Sec.Trans. Mendoza","Poste","Alvarez A.",,"DEFENSA","No","Si",-32.9186381664,-68.7419589451
"M8138","20203","Sec.Trans. Mendoza","Poste","Carril Nacional",,"GOB. RICARDO VIDELA","No","Si",-32.9200537443,-68.7412102257
"M8139","20204","Sec.Trans. Mendoza","Poste","Carril Nacional",,"VIDELA","No","Si",-32.9206751632,-68.7407676612
"M8140","20205","Sec.Trans. Mendoza","Poste","Carril Nacional",,"VIDELA","No","Si",-32.9206278815,-68.7406067287
"M8141","20206","Sec.Trans. Mendoza","Poste","Carril Nacional",,"PASSERA","No","Si",-32.9222832628,-68.7392689442
"M8142","20207","Sec.Trans. Mendoza","Poste","Ponce",,"CARRIL NACIONAL","No","Si",-32.9227521569,-68.7385172878
"M8143","20208","Sec.Trans. Mendoza","Poste","Ponce",,"TACUARI","No","Si",-32.9213305129,-68.7374964603
"M8144","20209","Sec.Trans. Mendoza","Poste","Ponce",,"TACUARI","No","Si",-32.9215916857,-68.7376305707
"M8145","20210","Sec.Trans. Mendoza","Poste","Carril Nacional",,"CARRIL NACIONAL","No","Si",-32.9238161267,-68.7380355843
"M8146","20211","Sec.Trans. Mendoza","Poste","Ponce",,"SOLARI","No","Si",-32.9240592808,-68.7391862519
"M8147","20212","Sec.Trans. Mendoza","Poste","Ponce",,"Del Favero","No","Si",-32.9267484049,-68.7412182165
"M8148","20213","Sec.Trans. Mendoza","Poste","Ponce",,"GUANACACHE","No","Si",-32.9285214907,-68.7425631531
"M8149","20214","Sec.Trans. Mendoza","Poste","Ponce",,"BEBEDEROS","No","Si",-32.9295976105,-68.743370498
"M8150","20215","Sec.Trans. Mendoza","Poste","González E.",,"PONCE","No","Si",-32.9310271637,-68.7442207583
"M8151","20216","Sec.Trans. Mendoza","Poste","González E.",,"PONCE","No","Si",-32.9318452054,-68.7421248837
"M8152","20217","Sec.Trans. Mendoza","Poste","Ponce",,"GONZALEZ E.","No","Si",-32.9310947011,-68.7443521865
"M8153","20218","Sec.Trans. Mendoza","Poste","Ponce",,"ACCESO ESTE","No","Si",-32.9338186656,-68.7461519488
"M8154","20219","Sec.Trans. Mendoza","Poste","Ponce",,"ACCESO ESTE","No","Si",-32.9355768163,-68.7473052986
"M8155","20220","Sec.Trans. Mendoza","Poste","Ponce",,"PONCE","No","Si",-32.9384357063,-68.7493786462
"M8156","20221","Sec.Trans. Mendoza","Poste","Ponce",,"SAN FRANCISCO DEL NORTE","No","Si",-32.9402365345,-68.74906751
"M8157","20222","Sec.Trans. Mendoza","Poste","González E.",,"GONZALEZ E.","No","Si",-32.9317137913,-68.7426302083
"M8158","20223","Sec.Trans. Mendoza","Poste","González E.",,"MALNIS","No","Si",-32.9323945028,-68.7409366651
"M8159","20224","Sec.Trans. Mendoza","Poste","González E.",,"MALNIS","No","Si",-32.9324485319,-68.7406764909
"M8160","20225","Sec.Trans. Mendoza","Poste","González E.",,"CONCORDIA","No","Si",-32.93291228,-68.739600925
"M8161","20226","Sec.Trans. Mendoza","Poste","Rawson",,"Bermejo","No","Si",-32.9064814125,-68.7575541169
"M8162","20227","Sec.Trans. Mendoza","Poste","Bermejo",,"Rawson","No","Si",-32.9065821608,-68.7576275984
"M8164","20229","Sec.Trans. Mendoza","Poste","González E.",,"E. GONZALEZ","No","Si",-32.9365884111,-68.7321658417
"M8165","20230","Sec.Trans. Mendoza","Poste","González E.",,"E. GONZALEZ","No","Si",-32.9362455766,-68.7327224967
"M8166","20231","Sec.Trans. Mendoza","Poste","Ferrer",,"RAMON FERRER","No","Si",-32.9353547969,-68.7337268873
"M8167","20232","Sec.Trans. Mendoza","Poste","Ferrer",,"E. GONZALEZ","No","Si",-32.9346574246,-68.73341504
"M8168","20233","Sec.Trans. Mendoza","Poste","González E.",,"CONCORDIA","No","Si",-32.9341504306,-68.7365029736
"M8169","20234","Sec.Trans. Mendoza","Poste","González E.",,"CONCORDIA","No","Si",-32.9329528016,-68.7393783017
"M8170","20235","Sec.Trans. Mendoza","Poste","Concordia",,"E. GONZALEZ","No","Si",-32.9328625664,-68.7395007712
"M8171","20236","Sec.Trans. Mendoza","Poste","Concordia",,"BEBEDEROS","No","Si",-32.9318607768,-68.7389240962
"M8172","20237","Sec.Trans. Mendoza","Poste","Bebedero",,"MALNIS","No","Si",-32.9312354547,-68.7400413542
"M8173","20238","Sec.Trans. Mendoza","Poste","Concordia",,"BEBEDEROS","No","Si",-32.9316739248,-68.7388731343
"M8174","20239","Sec.Trans. Mendoza","Poste","Concordia",,"PICCIONI","No","Si",-32.9307824332,-68.7383018237
"M8175","20239","Sec.Trans. Mendoza","Poste","Concordia",,"PICCIONI","No","Si",-32.9306158403,-68.738253544
"M8176","20241","Sec.Trans. Mendoza","Poste","Concordia",,"CONGRESO","No","Si",-32.9292650757,-68.7373979193
"M8177","20242","Sec.Trans. Mendoza","Poste","Concordia",,"CONGRESO","No","Si",-32.9291322494,-68.7373791438
"M8178","20243","Sec.Trans. Mendoza","Poste","Concordia",,"J DE ALFARO","No","Si",-32.9281259149,-68.7367541891
"M8179","20244","Sec.Trans. Mendoza","Poste","Concordia",,"CARRIL NACIONAL","No","Si",-32.9270317663,-68.7359817129
"M8180","20245","Sec.Trans. Mendoza","Poste","Carril Nacional",,"CONCORDIA","No","Si",-32.9260853766,-68.7363178764
"M8181","20246","Sec.Trans. Mendoza","Poste","Carril Nacional",,"ZELADA","No","Si",-32.9308626599,-68.7319726978
"M8182","20247","Sec.Trans. Mendoza","Poste","Carril Nacional",,"ZELADA","No","Si",-32.926051606,-68.7365753685
"M8183","20248","Sec.Trans. Mendoza","Poste","Carril Nacional",,"CANO","No","Si",-32.9244193453,-68.7377689515
"M8184","20249","Sec.Trans. Mendoza","Poste","Carril Nacional",,"CANO","No","Si",-32.9243653113,-68.7378628288
"M8185","20250","Sec.Trans. Mendoza","Poste","Europa",,"EUROPA","No","Si",-32.9253018955,-68.7329919373
"M8186","20251","Sec.Trans. Mendoza","Poste","MILAGROS",,"TACUARI","No","Si",-32.9258872556,-68.7335069214
"M8187","20252","Sec.Trans. Mendoza","Poste","MILAGROS",,"CARRIL NACIONAL","No","Si",-32.9278999642,-68.7346602713
"M8188","20253","Sec.Trans. Mendoza","Poste","Carril Nacional",,"MILAGROS","No","Si",-32.9278076598,-68.7350143229
"M8189","20254","Sec.Trans. Mendoza","Poste","Carril Nacional",,"ACONCAGUA","No","Si",-32.9291629492,-68.7337040638
"M8190","20255","Sec.Trans. Mendoza","Poste","Carril Nacional",,"JOSE MARTI","No","Si",-32.9299964869,-68.7329704796
"M8191","20256","Sec.Trans. Mendoza","Poste","CARRIL NACIONAL",,"JOSE MARTI","No","Si",-32.9299756626,-68.732911471
"M8192","20257","Sec.Trans. Mendoza","Poste","Azurduy",,"TACUARI","No","Si",-32.9310139256,-68.7285645225
"M8193","20258","Sec.Trans. Mendoza","Poste","Azurduy",,"TACUARI","No","Si",-32.9305524188,-68.7279368856
"M8194","20259","Sec.Trans. Mendoza","Poste","Azurduy",,"CADETES ARG.","No","Si",-32.9317163119,-68.7294737914
"M8195","20260","Sec.Trans. Mendoza","Poste","Azurduy",,"CADETES ARG.","No","Si",-32.9318671441,-68.7295891264
"M8196","20261","Sec.Trans. Mendoza","Poste","Carril Nacional",,"BOLIVAR","No","Si",-32.9316956188,-68.7313101922
"M8197","20262","Sec.Trans. Mendoza","Poste","Carril Nacional",,"GONZALEZ ","No","Si",-32.9334920819,-68.7296740447
"M8198","20263","Sec.Trans. Mendoza","Poste","Ferrer",,"CARRIL NACIONAL","No","Si",-32.9317556391,-68.7314355698
"M8199","20264","Sec.Trans. Mendoza","Poste","Carril Nacional",,"RAMON FERRER","No","Si",-32.9315920622,-68.7314550315
"M8200","20265","Sec.Trans. Mendoza","Poste","Ferrer",,"FORMOSA","No","Si",-32.9326966474,-68.7320792999
"M8201","20266","Sec.Trans. Mendoza","Poste","Ferrer",,"FORMOSA","No","Si",-32.932937526,-68.7321517196
"M8202","20267","Sec.Trans. Mendoza","Poste","Ferrer",,"MISIONES","No","Si",-32.933986578,-68.7329241958
"M8203","20268","Sec.Trans. Mendoza","Poste","Ferrer",,"MISIONES","No","Si",-32.9341936856,-68.733004662
"M8204","20269","Sec.Trans. Mendoza","Poste","González E.",,"Gonzalez E.","No","Si",-32.9360906303,-68.7328813993
"M8205","33301","Sec.Trans. Mendoza","Poste","Medrano",,"PUYRREDON","No","Si",-32.9940026592,-68.8975547771
"M8206","33302","Sec.Trans. Mendoza","Poste","Medrano",202,"PUYRREDON","No","Si",-32.9941968302,-68.8979593972
"M8207","33303","Sec.Trans. Mendoza","Poste","Medrano",,"MEDRANO","No","Si",-32.9980503754,-68.8982571224
"M8208","33304","Sec.Trans. Mendoza","Poste","Medrano",,"MEDRANO","No","Si",-32.9982618319,-68.8981900672
"M8209","33305","Sec.Trans. Mendoza","Poste","Medrano",,"LONGONE","No","Si",-33.000822168,-68.8980574979
"M8210","33306","Sec.Trans. Mendoza","Poste","Medrano",,"LONGONE","No","Si",-33.0009481381,-68.8979931249
"M8211","33307","Sec.Trans. Mendoza","Poste","Medrano",,"R. S. PEÑA","No","Si",-33.0036699495,-68.8977356328
"M8212","33308","Sec.Trans. Mendoza","Poste","Ruta Provincial 82",,"R.S. PEÑA","No","Si",-33.0313871517,-68.9406295194
"M8213","33309","Sec.Trans. Mendoza","Poste","Cipolletti C.",,"DE LA RETA","No","Si",-33.0374584033,-68.9433868303
"M8215","33311","Sec.Trans. Mendoza","Poste","Ruta Provincial 82",,"DE LA RETA","No","Si",-33.0366334086,-68.9588867283
"M8216","33312","Sec.Trans. Mendoza","Poste","Ruta Provincial 82",,"DE LA RETA","No","Si",-33.0363062432,-68.9613101041
