trip_id,id,nombre,codigo,descripcion,destino,ida-vuelta,activo,trip_headsign
3260,2790,165154,165154,ESC GABRIELLI CORTO,NULL,1,0,ESC GABRIELLI
1973,3289,G-09-165ESC,165155,165ES Esc. Gabriell,NULL,0,0,Coquimbito
2972,3289,G-09-165ESC,165155,LOCAL ESC.GABR LAR,LOCAL ESCULA GABRIELLI LARGO ,1,0, MAÑANA
1963,3289,G-09-165ESC,165156,ESCOLAR GABRIELI,NULL,1,0,ESCOLAR
1691,3282,G-09-165,165158,165 coq. san eduardo,165 COQUIMBITO MAIPÚ BARRIO SAN EDUARDO,1,1,Bº San Eduardo
1694,3282,G-09-165,165158,LOCAL COQUIM LUZUR,LOCAL COQUIMBITO LUZURIAGA,0,1,COQUIMBITO
1964,3290,G-09-166,166161,166 UTMA S CAY P.VA,UTMA-SAN CAYETANO POR REDRO VARGAS,1,1,Centro
2910,3290,G-09-166,166161,166 UTMA-S.CAY-P.VAR,UTMA-SAN CAYETANO POR P. VARGAS,0,1,URQUIZA Y MALVONES
1966,3290,G-09-166,166162,166 UTMA-S.CAY-LAMA,UTMA-SAN CAYETANO POR LAMADRID,1,1,CENTRO
2909,3290,G-09-166,166162,166 UTMA-S.CAY-LAMA,UTMA-SAN CAYETANO POR LAMADRID,0,1,URQUIZA Y MALVONES
1968,3290,G-09-166,166163,163 UTMA ANTAR,163 UTMA ANTARTIDA ,1,1,CENTRO
2912,3290,G-09-166,166163,166 B ANTA-CTRO-DORR,BARRIO ANTARTIDA CENTRO POR DORREGO,0,1,Bº ANTARTIDA
2913,3290,G-09-166,166164,166 NAZ-CG X DORR,NAZARENO CON CASA DE GOBIERNO POR DORREGO,1,1,centro
2966,3290,G-09-166,166164,166 NAZAR CG XDORR,NULL,0,1,NAZARENO
1906,3325,G-10-171A,171114,171 MPU.COQ.R.CR.MZA,Maipú - Coquimbito - Rodeo de la Cruz - Mendoza,1,1,MENDOZA
1909,3325,G-10-171A,171115,171 MPU.COQ.R.CRZ.MZ,Maipú - Coquimbito - Rodeo de la Cruz - Mendoza,1,1,MENDOZA
1956,3326,G-10-171B,171116,171 Mpu.R.Cruz-Mza,Maipú - Rodeo de la Cruz - Mendoza,1,1,MENDOZA
1985,3326,G-10-171B,171117,171 Maipu.R.Cruz-Mdz,Maipu - Rodeo de la Cruz - Mendoza,1,1,MENDOZA
2637,3327,G-10-171C,171118,171 V.VIÑ.GUTIERR.LC,171 V.VIÑEDO Z.ALCOHOLERA GUTIERREZ,1,1,V.VIÑEDO
2641,3327,G-10-171C,171118,171 Z.ALCOH.GUT.MPU,171 V.VIÑEDO Z.ALCOHOLERA GUTIERREZ,0,1,MAIPU
2107,3340,G-10-171D,171123,171 MPU.RPEÑA.MDZ,Maipú - Rodriguez Peña - Mendoza,1,1,MENDOZA
2620,3340,G-10-171D,171123,171 R.CRUZ GUT.MAIPU,171 V.NUEVA R.CRUZ GUTIERREZ,0,1,MAIPU
2118,3340,G-10-171D,171125,171 Maipú-R.Peña-Mdz,Maipú - Rodriguez Peña - Mendoza,1,1,MENDOZA
2119,3340,G-10-171D,171125,171 Mdz-R.Cruz-MPU,Mendoza - Rodeo de la Cruz - Maipú,0,1,MAIPÚ
2615,3341,G-10-171E,171145,171 R.CRUZ V.VIÑEDO,171 V.VIÑDO V.NUEVA R.CRUZ,0,1,V.VIÑEDO
2959,3341,G-10-171E,171145,171 MAIPÚ.R.CRUZ.MDZ,171V.NUEVA R.CRUZ X GUTIERREZ,1,1,MENDOZA
2616,3341,G-10-171E,171146,171 R.CRUZ MZA,171 V.VIÑEDO R.CRUZ V.NUEVA MZA,1,1,MENDOZA
2617,3341,G-10-171E,171146,171 RCRUZ V.VIÑ.GUT,171 V.VIÑEDO V.NUEVA R.CRUZ GUTIRREZ ,0,1,MAIPU
2618,3342,G-10-171F,171147,171 R.CRUZ V.NUV.MZA,171 V.VIÑEDO R.CRUZ MZA R.CRUZ MAIPU,1,1,MENDOZA
2619,3342,G-10-171F,171147,171 R.CRUZ GUT.MAIPU,171 V.NUEVA R.CRUZ GUTIERREZ,0,1,MAIPU
2621,3342,G-10-171F,171148,171 RCRUZ V.NUV.MZ,171 V.VIÑEDO V.NUEVA R.CRUZ MZA,1,1,MENDOZA
2224,3343,G-10-171G,171149,171 MPU.VIÑ.RCRUZ.MZ,Maipú - Viejo Viñedo - Rodeo de la Cruz - Mendoza,1,1,MENDOZA
2249,3343,G-10-171G,171149,171 MZ.RCRUZ.VVIÑEDO,Mendoza - Rodeo de la Cruz - Viejo Viñedo,0,1,MAIPÚ
2225,3343,G-10-171G,171150,171 MPU.VIÑ.RCRUZ.MZ,NULL,1,1,MENDOZA
2226,3343,G-10-171G,171151,171 MPU.VIÑ.RCRUZ.MZ,Maipú - Viejo Viñedo - Rodeo de la Cruz - Mendoza,1,1,MENDOZA
2227,3374,G-10-171H,171152,171 MPU.VIÑ.RCRUZ.MZ,Maipú - Viejo Viñedo - Rodeo de la Cruz - Mendoza,1,1,MENDOZA
2544,3374,G-10-171H,171152,171 MZ.RCRUZ.MPU,Mendoza - Rodeo de la Cruz - Maipú,0,1,MAIPÚ
2228,3374,G-10-171H,171153,171 MPU.VIÑ.RCRUZ.MZ,Maipú - Viejo Viñedo - Rodeo de la Cruz - Mendoza,1,1,MENDOZA
2275,3374,G-10-171H,171153,171 MZ.RCRUZ.VIÑ.MPU,Mendoza - Rodeo de la Cruz - Viejo Viñedo - Maipú,0,1,MAIPÚ
2626,3374,G-10-171H,171173,171 V.VIÑ.RCRUZ MZ,171 V.VIÑEDO V.NUEVA R.CRUZ GUTIERREZ,1,1,MENDOZA
2631,3375,G-10-171I,171174,171 MZ V.NVA.RCRUZ,171 V.VIÑEDO V.NUEVA R.CRUZ GUTIERREZ,1,1,MENDDOZA
2634,3165,171175,171175,171 R.CRUZ GUTIERR.,171 V.NUEVA R.CRUZ GUTIERREZ,0,0,MAIPU
2016,3377,G-10-172A,172119,172 Maipu-R.Cruz-Mdz,Maipu - Rodeo de la Cruz - Mendoza,1,1,MENDOZA
2019,3377,G-10-172A,172120,172 Mpu-R.Cruz-Mdz,Maipú - Rodeo de la Cruz - Mendoza,1,1,MENDOZA
2894,3378,G-10-172B,172121,172V.NUEV.R.CRUZ MZA,172 MAIPU.R.CRUZ RUTTINI ORTEGA 173,1,1,MENDDOZA
2024,3379,G-10-172C,172122,172Maipú-R.Cruz-Mdz,Maipú - Rodeo de la Cruz - Mendoza,1,1,MENDOZA
2043,3379,G-10-172C,172122,172Mdz-R.Cruz-Maipú,Mendoza - Rodeo de la Cruz - Maipú,0,1,MAIPÚ
2113,3379,G-10-172C,172124,172- MPU.R.PEÑA.MDZ,Maipú - Rodriguez Peña - Mendoza,1,1,MENDOZA
2116,3379,G-10-172C,172124,172 MDZ.R.CRUZ.MPU,Mendoza - Rodeo de la Cruz - Maipú,0,1,MAIPÚ
2141,3379,G-10-172C,172126,172 MPU R.PEÑA.R.MDZ,Maipú - Rodriguez Peña - Mendoza,1,1,MENDOZA
2142,3379,G-10-172C,172126,172MDZ.R.CRUZ.MAIPÚ,Mendoza - Rodeo de la Cruz - Maipú,0,1,MAIPÚ
2162,3380,G-10-172D,172127,172 MDZ.R.CRUZ.MPÚ,Mendoza - Rodeo de la Cruz - Maipú,0,1,MAIPÚ
2167,3380,G-10-172D,172127,172 MAIPÚ.R.PEÑA.MDZ,Maipú - Rodriguez Peña - Mendoza,1,1,MENDOZA
2178,3380,G-10-172D,172128,172 MDZ.R.CRUZ.MPÚ,Mendoza - Rodeo de la Cruz - Maipú,0,1,MAIPÚ
2179,3380,G-10-172D,172128,172 MAIPÚ.R.PEÑA.MDZ,Miapú - Rodriguez Peña - Mendoza,1,1,MENDOZA
2434,3381,G-10-172E,172151,172 R.CRUZ.MDZ,Rodeo de la Cruz - Mendoza,1,1,MENDOZA
2532,3381,G-10-172E,172151,MDZ.R.CRUZ.MAIPÚ,Mendoza - Rodeo de la Cruz - Maipú,0,1,MAIPÚ
2604,3381,G-10-172E,172154,172 COQ.R.CRUZ MZA,172 V.NUEVA R.CRUZ COQ.T.SOSA,1,1,MENDOZA
2633,3381,G-10-172E,172175,172 R.CRUZ MZA,172 R.CRUZ V.NUEVA MZA,1,1,MENDOZA
3307,3309,172314,172314,172CENS-MPU R.C.MZA,172 ESC.CENS MAIPU RODEO DE LA CRUZ COQUIMBITO 173,1,0,MENDOZA
2319,3384,G-10-173A,173114,173 MDZ.R.PEÑA.MAIPÚ,Mendoza - Rodriguez Peña - Maipú,0,1,MAIPÚ
1911,3384,G-10-173A,173115,173MZ GCR.V.VIÑ Mpu.,Mendoza - G.Cruz - R.Peña - Coquimbito - V.Viñedo - Maipú,0,1,MAIPU
2034,3384,G-10-173A,173115,173 R.CRUZ.MDZ,Rodeo de la Cruz- Mza.,1,1,MENDOZA
1957,3384,G-10-173A,173116,173 R.Cruz-Mdz,Rodeo de la Cruz - Mendoza,1,1,MENDOZA
1958,3384,G-10-173A,173116,173Mz-Rutt.Ort-Mpu,Mendoza - Ruttini - Ortega - Maipú,0,1,MAIPU
2872,3385,G-10-173B,173117,MAIPÚ.R.CRUZ.MDZ,Maipú - Rodeo de la Cruz - Mendoza,1,1,MENDOZA
2873,3385,G-10-173B,173117,173B MZ.Z.ALC.ORT,Mendoza - Zona Alcoholera - Ortega,0,1,MAIPÚ
2018,3386,G-10-173C,173119,173 MZ GCRUZ.COQ.MPU,Mendoza - Plaza Godoy Cruz - R.Peña - Coquimbito - Maipú ,0,1,MAIPU
2033,3386,G-10-173C,173119,173 R.Cruz-Mdz,Rodeo de la Cruz - Mendoza,1,1,MENDOZA
2020,3386,G-10-173C,173120,173 R.Cruz-Mdz ,Rodeo de la Cruz - Mendoza,1,1,MENDOZA
2022,3386,G-10-173C,173120,173 Mz-Rutt.Ort-MPU,Mendoza - Ruttini - Ortega - Maipú,0,1,MAIPÚ
2021,3386,G-10-173C,173121,173 R.de la Cruz-Mdz,Rodeo de la Cruz - Mendoza ,1,1,MENDOZA
2023,3386,G-10-173C,173121,173 Mdz.Z.Alcoho.Ort,Mendoza - Zona Alcoholera - Ortega,0,1,MAIPÚ
2099,3387,G-10-173D,173123,173 MAIPÚ.R.PEÑA.MDZ,Maipú - Rodriguez Peña - Mendoza,1,1,MENDOZA
2115,3387,G-10-173D,173124,173 MAIPÚ.R.PEÑA.MDZ,Maipú - Rodriguez Peña - Mendoza,1,1,MENDOZA
2127,3389,G-10-173F,173125,173 MPU.ORT.RPEÑA.MZ,Maipú - Ortega - Rodriguez Peña - Mendoza,1,1,MENDOZA
2140,3389,G-10-173F,173126,173 MPU.ORT.RPEÑA.MZ,Maipú - Ortega - Rodriguez Peña - Mendoza,1,1,MENDOZA
2182,3390,G-10-173G,173128,173 MPÚ.Z.ALCOHO.MZ,Maipú - Zona Alcoholera - Rodriguez Peña - Mendoza,1,1,MENDOZA
1709,3391,G-10-173EXP,173129,173 EXP.MPU.RPEÑA MZ,Expreso  Maipú - R.Peña Mza ,1,1,MENDOZA
1710,3391,G-10-173EXP,173129,173EXP.MZA MPU RPEÑA,Expreso Rodríguez Peña Mendoza Maipú,0,1,MAIPU
1711,3391,G-10-173EXP,173130,173 EXP.NECH.MPU MZA,Expreso  Maipú   Ortega Necochea Rodríguez Peña Mendoza,1,1,MENDOZA
1712,3391,G-10-173EXP,173130,173 EXP.NEC.MZA MPU,Expreso  Ortega Necochea Rodríguez Peña Mendoza Maipú,0,1,MAIPU
2622,3392,G-10-173H,173148,173 Z.IND.GCRUZ V.V.,173 ZONA IND.PL.G.CRUZ COQ.T.SOSA V.VIÑ.,1,1,MENDOZA
2623,3392,G-10-173H,173148,173 R.PEÑA.V.V.COQ,173 Z.IND.PL.G.CRUZ.COQ.T.SOSA V.VIÑEDO,0,1,MAIPU
2344,3393,G-10-173I,173150,173 R.CRUZ.MDZ,Rodeo de la Cruz - Mendoza,1,1,MENDOZA
2369,3393,G-10-173I,173150,173 MZ.RPEÑA.VVIÑEDO,Mendoza - Rodriguez Peña - Viejo Viñedo,0,1,MAIPÚ
2605,3394,G-10-173J,173154,173 MZA R.PEÑA ORT.,173 ZONA IND.PL.GCRUZ ORT.V.VIÑEDO,1,1,MENDOZA
2606,3394,G-10-173J,173154,173 RPEÑA V.VIÑ.ORT.,173 ZONA IND.PLA.G.CRUZ.COQ.T.SOSA .V.VIÑEDO,0,1,MAIPU
2627,3395,G-10-173K,173173,173 Z.IND.GCRUZ COQ,173 ZONA IND.PL.G.CRUZ COQ.T.SOSA,1,1,MENDOZA
2628,3395,G-10-173K,173173,173 R.PEÑA COQ.TSOSA,173 ZONA IND. PL.G.CRUZ COQ.T.SOA,0,1,MAIPU
2630,3395,G-10-173K,173174,173 COQ.R.PEÑA MZA,173 MAIPU R.PEÑA MZA R.CRUZ V.VIÑEDO 171,1,1,MENDOZA
1714,3396,G-10-173L,173182,173MZA GC.B.MOR.MPU,MAIPU MENDOZA POR B.MORON - PTE OLIVE - PL. GODOY CRUZ ,0,1,MAIPU
3350,3396,G-10-173L,173182,173MPU.MZA MOR.GC.MZ,MAIPU MENDOZA POR B.MORON - PTE OLIVE - PL. GODOY CRUZ  ,1,1,MENDOZA
3348,3391,G-10-173EXP,173196,173EXP.MPU.ACCEST.MZ,Expreso - Maipú - B° 25 De Mayo - Acceso Este - Mendoza,1,1,MENDOZA
3349,3391,G-10-173EXP,173196,173 MZA ACCEST.MPU,Expreso Mendoza - Acceso Este - B° 25 De Mayo - Maipú,0,1,MAIPU
3308,3308,173314,173314,173 R.CRUZ MZA,172 ESC.CENS MAIPU RODEO DE LA CRUZ COQUIMBITO 173,1,0,MENDOZA
3309,3308,173314,173314,173 R.PEÑA COQ.MPU,172 ESC.CENS 172 MAIPU RODEO DE LA CRUZ COQUIMBITO 173,0,0,MAIPU
3310,3308,173314,173314,173 R.PEÑA COQ.MPU,172 ESC.CENS 172 MAIPU RODEO DE LA CRUZ COQUIMBITO 173,0,0,MAIPU
1713,3442,G-10-174A,174131,174TSOSA MZA P.GCRUZ,B° Amupe -  Tropero Sosa Mendoza por Plaza Godoy Cruz,1,1,MENDOZA
3351,3442,G-10-174A,174131,174MZA P.GCRUZ TSOSA,Mendoza por Plaza Godoy Cruz Maipú - Tropero Sosa - B° Amupe,0,1,MAIPÚ
2185,3442,G-10-174A,174132,174 T.SOSA MZA COST.,B° Amupe - Tropero Sosa - Mendoza por Costanera,1,1,MENDOZA
2186,3442,G-10-174A,174132,174MZA P.GCRUZ TSOSA,Mendoza Por Pl.Godoy Cruz - Tropero Sosa B° Amupe,0,1,MAIPÚ
2194,3443,G-10-174B,174133,174R.ESC.MZA P.GCRUZ,B° Remedios de Escalada T.Sosa Maipú Mza por Plaza Godoy Cruz,1,1,MENDOZA
2195,3443,G-10-174B,174133,174MZA TSOSA P.GCRUZ,Mza por Plaza Godoy Cruz Maipú T.Sosa ,0,1,MAIPU
2196,3444,G-10-174C,174134,174 C.BARRO MZ GCRUZ,Castro Barros - Tropero Sosa Mza por Plaza de Godoy Cruz,1,1,MENDOZA
2197,3444,G-10-174C,174134,174 MZ P.GCRUZ TSOSA,Mza por Plaza de Godoy Cruz Tropero Sosa ,0,1,MAIPU
2220,3444,G-10-174C,174135,174 CBARROS MZA COST,Castro Barros - Tropero Sosa Mza por Costanera,1,1,MENDOZA
2222,3444,G-10-174C,174135,174 MZ P.GCRUZ TSOSA,Mza Por Pl.Godoy Cruz Tropero Sosa,0,1,MAIPU
2306,3445,G-10-174D,174136,174T.S.MALC.MZ GCRUZ,B° Malcayae - Tropero Sosa Mendoza por Plaza Godoy Cruz,1,1,MENDOZA
2308,3445,G-10-174D,174136,174MZ GCRUZ MALC.T.S,Mendoza por Plaza Godoy Cruz B° Malcayae  Tropero Sosa ,0,1,MAIPU
1725,3445,G-10-174D,174137,174 TSOSA Z.IND.MZA,B° Tropero Sosa - Zona Industrial,1,1,MENDOZA
1756,3445,G-10-174D,174178,1743ESQ.T.S.MALC.MZA,3 ESQUINAS TROPERO SOSA MALCAYAE MENDOZA POR PLAZA G. CRUZ,1,1,MENDOZA
2474,3445,G-10-174D,174178,174MZA G.CRUZ T.SOSA,MENDOZA POR PLAZA G.CRUZ MALCAYAES T.SOSA,0,1,MAIPU
2477,3446,G-10-174E,174179,174MZA GCRUZ T.SOSA,174 B°AMUPE-T.SOSA MZA PL.G.CRUZ 3ESQ.,1,1,MENDOZA
2519,3446,G-10-174E,174179,174MZA GCRUZ MPU T.S,MENDOZA POR PLAZA G. CRUZ MAIPU TROPERO SOSA B° AMUPE,0,1,MAIPU
2520,3446,G-10-174E,174180,174 TSOSA MPU.GC.MZ,B° AMUPE TROPERO SOSA MENDOZA POR P. GODOY CRUZ 3 ESQUINAS,1,1,MENDOZA
2521,3446,G-10-174E,174180,174MZ MPU.TSOSA.3ESQ,MENDOZA POR P. GODOY CRUZ MAIPU TROPERO SOSA 3 ESQUINAS,0,1,MAIPU
1765,3446,G-10-174E,174193,174 TSOS.BJAZM.GC.MZ,B° Amupe -Tropero Sosa Mza por Pl. Godoy Cruz -(APERTURA LOS JAZMINES),1,1,MENDOZA
2820,3446,G-10-174E,174193,174MZA MPU.JAZM.TSOS,Mza por Pl. Godoy Cruz - Maipú - B°Los Jazmines -Tropero Sosa - B° Amupe,0,1,MAIPÚ
1839,3443,G-10-174B,174247,174CHACH.MPU.MZA,Chachingo por Urquiza Paraíso Ruta 60 Malcayae - Maipú - R. Peña - Mendoza,0,1,MENDOZA
1769,3447,G-10-175A,175211,175 MAIPU-LUJAN,Maipu - Lujan,1,1,LUJAN
1770,3447,G-10-175A,175211,175 LUJAN-MAIPU,LUJAN MAIPU,0,1,MAIPU
1771,3447,G-10-175A,175212,175 MPU LUJAN SUP ,Maipú - Lujan - Maipú (Superiora de ida),1,1,LUJAN
1772,3447,G-10-175A,175212,175 LUJAN MAIPU,LUJAN MAIPU,0,1,MAIPU
1774,3447,G-10-175A,175213,175 LUJAN MAIPU MZA,LUJAN MAIPU MZA,0,1,MENDOZA
2696,3447,G-10-175A,175213,175 MZA MAIP LUJ,NULL,1,1,LUJAN
2876,3448,G-10-175B,175214,175 MZA MAIP.LUJ.SUP,Mendoza - Lujan por Maipú (entra a la Superiora de ida y vuelta),1,1,LUJAN
2877,3448,G-10-175B,175214,175 LUJ.MAIP.SUP MZA,Lujan por Maipú Mendoza - (entra a la Superiora de ida  y vuelta) ,0,1,MENDOZA
1898,3448,G-10-175B,175298,175 MAIP.REC.LUJAN,Maipú - Recoaro - Luján,1,1,LUJAN
2773,3448,G-10-175B,175298,175 LUJAN REC.MAIPU,Luján - Recoaro - Maipú ,0,1,MAIPU
1777,3449,G-10-181A,181215,181MZA MPU.PMOL.CAGR,Mendoza - Pedro Molina - C. Agrarias(Superiora de vuelta) ,1,1,FAC.C.AGRARIAS
1778,3449,G-10-181A,181215,181C.AGR.SUP.MPU.MZA,Mendoza - Pedro Molina - C. Agrarias(Superiora de vuelta) ,0,1,MENDOZA
1779,3449,G-10-181A,181216,181MZA MPU.SUP.CAGR,Mendoza - Pedro Molina - C. Agrarias(Superiora de ida ) - Maipú,1,1,FAC.C.AGRARIAS
1780,3449,G-10-181A,181216,181C.AGR.SUP.MPU.MZA,C. Agrarias - Pedro Molina - Maipú Mendoza  ,0,1,MENDOZA
1781,3449,G-10-181A,181217,181MZA MPU.SUP.CAGR.,Mendoza - Pedro Molina - C. Agrarias(Superiora de ida ) - Maipú ,1,1,FAC.C.AGRARIAS
1782,3449,G-10-181A,181217,181C.AGR.P.MOL.MPU,C. Agrarias - Pedro Molina - Maipú ,0,1,MAIPU
1783,3450,G-10-181B,181218,181MZA.MPU.SUP.C.AGR,Mendoza - Pedro Molina - C. Agrarias(Superiora de ida y de vuelta ),1,1,FAC.C.AGRARIAS
1784,3450,G-10-181B,181218,181C.AGR.SUP.MPU.MZA,C. Agrarias - Pedro Molina - (Superiora) Maipú Mendoza,0,1,MENDOZA
1785,3450,G-10-181B,181219,181 MPU.SUP.C.AGR, Maipú Pedro Molina - C. Agrarias(Superiora),1,1,FAC.C.AGRARIAS
1786,3450,G-10-181B,181219,181C.AGR.SUP.MPU.MZA,C. Agrarias - Pedro Molina (Superiora) - Maipú - Mendoza ,0,1,MENDOZA
3162,3451,G-10-181C,181220,181 MZA MAIP.P.MOL.,181MENDOZA PEDRO MOLINA C.AGRARIAS SUP.IDA ,1,1,P.MOLINA
3164,3450,G-10-181B,181221,181MZA MPUSUP.C.AGR.,181 MZA P.MOLINA C.AGRARIAS SUPERIORA DE IDA,1,1,FAC.C.AGRARIAS
3167,3450,G-10-181B,181221,181P.MOL.MPU MZA,181 MZA P.MOLINA C.AGRARIS SUPERIORA IDA,0,1,MENDOZA
3305,3451,G-10-181C,181288,MAIPU MENDOZA ,MAIPU MENDOZA (P.MOLINA C.AGRARIAS),1,1,MENDOZA
1741,3498,G-10-182A,182163,182 V.CAST.MAIPU, Maipú B° Canciller - Videla Castillo - Maipú (LOCAL),0,1,MAIPU
2891,3498,G-10-182A,182163,182Mpu.Ba.Canc.VCast,Maipú Ba. Canciller - Videla Castillo - Maipu (LOCAL),1,1,V.CASTILLO
2890,3498,G-10-182A,182164,182 Mpu.Canc.V.C.Esc, Maipú B° Canciller - Videla Castillo - Maipú (LOCAL) hasta la Escuela Bernardo Ortiz,1,1,V.CASTILLO
2892,3498,G-10-182A,182164,182 V.CAST.MAIPU,Maipú B° Canciller - Videla Castillo - Maipú (LOCAL) hasta la Escuela Bernardo Orti,0,1,MAIPU
1744,3499,G-10-182B,182165,182MPU.V.CAST.CANC.,Maipú Videla Castillo B° Canciller- Maipú (LOCAL) ,1,1,V.CASTILLO
2895,3499,G-10-182B,182165,182V.CASTILLO MAIPU,Maipú Videla Castillo B° Canciller- Maipú (LOCAL),0,1,MAIPU
1746,3499,G-10-182B,182166,182MPU.V.C.CANC.ESC.,Maipú Videla Castillo B° Canciller- Maipú (LOCAL) hasta la Escuela Bernardo Ortiz,1,1,V.CASTILLO
1747,3499,G-10-182B,182166,182V.CASTILLO MAIPU,Maipú Videla Castillo B° Canciller- Maipú (LOCAL) hasta la Escuela Bernardo Ortiz,0,1,MAIPU
3092,3500,G-10-182C,182177,182MAIPU V.CAST.MZA,182 MAIPU VIDELA CASTILLO MZA,1,1,MENDOZA
3093,3500,G-10-182C,182177,182MAIPU V.CAST.MZA,182 MAIPU VIDELA CASTILLO MENDOZA,0,1,MAIPU
1791,3501,G-10-182D,182222,182 3ESQ.SUP.MPU.MZA,Tres Esquinas (Superior) Maipú Mendoza,0,1,MENDOZA
3168,3501,G-10-182D,182222,182 MZA MPU 3ESQ.,182 MZA 3 ESQUINAS SUPERIORA DE VUELTA RIO MZA,1,1,3 ESQUINAS
1793,3501,G-10-182D,182223,182 3ESQUINAS MAIPU,Tres Esquinas Maipú,0,1,MAIPU
3171,3501,G-10-182D,182223,182MZA MPU SUP.3ESQ,182 MZA 3 ESQUINAS SUPERIORA DE IDA MAIPU,1,1,3 ESQUINAS
1794,3501,G-10-182D,182224,182MAIPU 3 ESQUINAS,Maipú - 3 Esquinas (x P.Molina) ,1,1,3 ESQUINAS
3204,3501,G-10-182D,182224,182 3ESQ.SUP.MPU.MZA,182 MAIPU 3 ESQUINAS X P.MOLINA (SUPERIORA DE VUELTA)REGRESA X CRUZ DE PIEDRA - MZA,0,1,MENDOZA
1797,3502,G-10-182E,182225,182 3ESQ.X P.MOL.MPU,Tres Esquinas por Pedro Molina - Maipú,0,1,MAIPU
3184,3502,G-10-182E,182225,182MZA MPU SUP 3ESQ.,182 MZA TRES ESQUINAS POR PEDRO MOLINA (SUPERIORA DE IDA) MAIPU,1,1,3 ESQUINAS
1799,3502,G-10-182E,182226,182 3ESQPM.SUPMPUMZA,Tres Esquinas por Pedro Molina (Superiora) Maipú Mendoza,0,1,MENDOZA
3185,3502,G-10-182E,182226,182 MZA 3ESQ.xP.MOL.,182 MENDOZA TRES EQUINAS POR P.MOLINA (SUPERIORA DE VTA) ,1,1,3 ESQUINAS
3190,3502,G-10-182E,182227,182 MZA MPU 3ESQ.,182 MENDOZA TRES ESQUINAS X P.MOLINA,1,1,3 ESQUINAS
3191,3502,G-10-182E,182227,182 3ESQ.P.M.MPUMZA,182 TRES ESQUINAS x P.MOLINA MENDOZA,0,1,MENDOZA
1802,3537,G-10-182F,182228,182 MPU 3ESQ.xP.MOL,Maipú - Tres Esquinas por Pedro Molina,1,1,3 EQUINAS
3193,3537,G-10-182F,182228,182 3ESQxP.M.MPU MZA,182 MAIPU TRES ESQUINAS POR P.MOLINA MZA,0,1,MENDOZA
3196,3537,G-10-182F,182229,182MZA MPU.SUP3ESQPM,182 MENDOZA TRES ESQUINAS POR P.MOLINA (SUPERIORA DE IDA Y VUELTA),1,1,3 ESQUINAS
3197,3537,G-10-182F,182229,182 3ESQPM.SUPMPUMZA,182 MENDOZA TRES ESQUINAS POR P.MOLINA (SUPERIORA DE IDA Y VUELTA),0,1,MENDOZA
3199,3537,G-10-182F,182230,182MZA MPU3ESQ.xPM,182 MENDOZA - TRES ESQUINAS POR P.MOLINA HASTA RIO MZA,1,1,3 ESQUINAS
3201,3537,G-10-182F,182230,182 3ESQ.MPU MZA,182 MENDOZA TRES ESQUINAS X P.MOLINA HASTA RIO MZA,0,1,MENDOZA
3202,3538,G-10-182G,182231,182 MZA MPU SUP REC.,182 MENDOZA RECOARO (SUPERIORA DE IDA),1,1,RECOARO
3207,3538,G-10-182G,182231,182 REC.MPU.MZA,182 MENDOZA RECOARO (SUPERIORA DE IDA),0,1,MENDOZA
3209,3538,G-10-182G,182232,182 MZA MPU SUP.REC.,182 MENDOZA RECOARO (SUPERIORA DE IDA)- MAIPU,1,1,RECOARO
3210,3538,G-10-182G,182232,182 RECOARO MAIPU,182 MENDOZA RECOARO (SUPERIORA DE IDA) - MAIPU,0,1,MAIPU
3173,3539,G-10-182H,182233,182 REC.SUP.MPU MZA,182 MEDOZA RECOARO (SUPERIORA DE VUELTA),0,1,MENDOZA
3235,3539,G-10-182H,182233,182 MZA MPU REC.,182 MENDOZA RECOARO (SUPERIORA DE IDA),1,1,RECOARO
1813,3539,G-10-182H,182234,182 MAIPU RECOARO,Maipú - Recoaro,1,1,RECOARO
3216,3539,G-10-182H,182234,182 REC.SUP.MPU MZA,182 MAIPU RECOARO (SUPERIORA DE VTA) MENDOZA,0,1,MENDOZA
3217,3540,G-10-182I,182235,182 REC.SUP.MPU.MZA,182 RECOARO MENDOZA(SUPERIORA),1,1,MENDOZA
3218,3539,G-10-182H,182236,182 MPU RECOARO,182 MAIPU RECOARO MENDOZA,1,1,RECOARO
3219,3539,G-10-182H,182236,182 REC.MPU.MZA,182 MAIPU RECOARO - MENDOZA,0,1,MENDOZA
3220,3542,G-10-182J,182237,182MZAMPU SUP.C.P.  ,182 MENDOZA CRUZ DE PIEDRA(SUPERIORA DE IDA)MAIPU (OZAMIS Y V.ARANDA),1,1,C.DE PIEDRA
3224,3542,G-10-182J,182237,182 C.PIEDRA MPU,182 MENDOZA CRUZ DE PIEDRA (SUPERIORA DE IDA)MAIPU (HASTA OZAMIS Y V.ARANDA),0,1,MAIPU
3225,3542,G-10-182J,182238,182MZA.MPU SUP.C.P.,182 MENDOZA CRUZ DE PIEDRA (SUPERIORA DE IDA)MAIPU (HASTA V.ARANDA Y MAZA,1,1,CRUZ DE PIEDRA
3227,3542,G-10-182J,182238,182C.DE PIEDRA MPU,182 MENDOZA CRUZ DE PIEDRA (SUPERIORA DE IDA) MAIPU (HASTA V.ARANDA Y MAZA),0,1,MAIPÚ
