trip_id,stop_id,stop_sequence,stop_time,shape_dist_traveled
2322,1014,57,,31.2335
2322,1349,22,,19.5355
2322,1424,21,,19.2525
2322,4051,41,,26.1264
2322,5033,53,,29.8567
2322,5044,52,,29.6667
2322,5045,55,,30.4502
2322,5057,51,,29.4611
2322,5074,50,,29.0699
2322,5081,49,,28.8317
2322,5088,48,,28.6476
2322,5094,47,,28.4337
2322,5105,46,,28.1553
2322,5120,44,,27.8507
2322,5133,43,,27.6686
2322,5135,42,,27.4888
2322,5412,40,,25.7883
2322,5416,39,,25.5933
2322,5425,38,,25.4166
2322,5477,36,,23.5748
2322,7962,33,,22.0375
2322,7963,30,,21.1988
2322,7964,28,,20.8814
2322,7965,29,,21.009
2322,7969,27,,20.5052
2322,7993,35,,22.9943
2322,7994,26,,20.3717
2322,7996,25,,20.0737
2322,9703,54,,30.2426
2322,9754,37,,24.9098
2322,9810,24,,19.8007
2322,9839,31,,21.7026
2322,9840,32,,21.8835
2323,1303,15,,5.1825
2323,1307,17,,5.8179
2323,1345,18,,6.0019
2323,1347,40,,21.9587
2323,1348,42,,22.2297
2323,1350,43,,22.3607
2323,1353,38,,21.5599
2323,1356,37,,21.2623
2323,1358,36,,21.019
2323,1360,35,,20.6924
2323,1361,34,,20.4885
2323,1364,33,,20.2111
2323,1382,47,,23.6254
2323,1386,48,,23.8698
2323,1388,49,,24.1645
2323,1389,50,,24.3718
2323,1391,51,,24.4971
2323,1393,53,,24.9959
2323,1396,55,,25.5636
2323,1397,57,,26.1765
2323,1400,59,,26.8849
2323,1414,45,,23.0296
2323,1423,44,,22.6257
2323,1425,41,,22.1437
2323,1619,7,,2.2938
2323,1628,8,,2.5769
2323,1652,9,,2.9224
2323,1653,10,,3.2749
2323,1657,11,,3.576
2323,1660,12,,4.1662
2323,1664,13,,4.5976
2323,1665,14,,4.7954
2323,1673,6,,1.8721
2323,1676,5,,1.627
2323,1698,4,,1.3744
2323,2227,24,,8.267
2323,2262,25,,8.8204
2323,3005,23,,7.5834
2323,3020,19,,6.4498
2323,3026,20,,6.7271
2323,3027,21,,6.9328
2323,3030,22,,7.1416
2323,5314,26,,18.5483
2323,5364,32,,19.9901
2323,5382,60,,27.3595
2323,5480,62,,28.3499
2323,5482,64,,28.7727
2323,5483,65,,28.8958
2323,5490,66,,29.2664
2323,9724,30,,19.5319
2323,9725,29,,19.2205
2323,9726,28,,18.9389
2323,9727,27,,18.7099
2324,1346,48,,12.7687
2324,1349,47,,12.6702
2324,1354,52,,13.3463
2324,1355,53,,13.6486
2324,1357,54,,13.8908
2324,1359,55,,14.0824
2324,1362,56,,14.4219
2324,1384,43,,11.2952
2324,1385,42,,11.0529
2324,1387,41,,10.7466
2324,1390,40,,10.5276
2324,1392,39,,10.4173
2324,1395,35,,9.3581
2324,1398,33,,8.7423
2324,1399,31,,7.9757
2324,1413,45,,11.8283
2324,1424,46,,12.368
2324,5346,62,,15.9917
2324,5365,58,,14.9397
2324,5366,57,,14.6972
2324,5381,30,,7.5245
2324,5384,29,,7.006
2324,5497,28,,6.8431
2324,5498,27,,6.453
2324,5499,26,,6.1964
2324,5502,24,,5.9018
2324,5503,23,,5.5238
2324,5504,22,,5.3112
2324,5506,21,,5.2324
2324,5546,8,,2.1447
2324,5547,9,,2.1988
2324,5548,6,,2.0118
2324,6251,7,,2.1009
2324,6255,2,,0.4343
2324,6256,3,,0.8715
2324,6257,4,,1.1474
2324,6258,5,,1.3813
2324,7999,51,,13.2703
2324,9001,10,,2.6926
2324,9008,11,,2.7616
2324,9009,12,,2.94
2324,9011,15,,3.7309
2324,9020,14,,3.6203
2324,9022,16,,3.9083
2324,9038,20,,4.8798
2324,9039,19,,4.7242
2324,9045,18,,4.5044
2324,9046,17,,4.2051
2324,9722,59,,15.1994
2324,9723,60,,15.4325
2324,9746,36,,9.6572
2324,9748,34,,8.9782
2324,9750,32,,8.4278
2324,9751,38,,10.016
2324,9809,50,,13.1786
2324,9812,44,,11.5397
2325,1350,40,,22.6407
2325,1401,42,,24.1958
2325,1404,43,,24.6086
2325,1405,44,,24.8761
2325,1408,45,,25.0947
2325,1409,46,,25.3891
2325,1423,41,,22.8682
2325,5068,7,,12.3903
2325,5070,5,,12.2346
2325,5095,9,,13.0259
2325,5096,8,,12.6791
2325,5102,10,,13.2181
2325,5116,11,,13.4364
2325,5124,12,,13.7889
2325,5157,6,,12.2814
2325,5160,14,,14.6553
2325,5400,18,,15.709
2325,5405,19,,15.9235
2325,5417,20,,16.1633
2325,5424,21,,16.2889
2325,5431,22,,16.4235
2325,5439,24,,16.8156
2325,5546,52,,37.5682
2325,5547,60,,40.2454
2325,5548,50,,37.4346
2325,6135,27,,18.764
2325,6146,28,,19.1954
2325,6249,56,,38.649
2325,6250,59,,40.2157
2325,6251,51,,37.5255
2325,6256,47,,36.2985
2325,6257,48,,36.5739
2325,7961,29,,19.744
2325,7966,32,,21.0929
2325,7967,33,,21.2588
2325,7968,34,,21.493
2325,7992,26,,18.1073
2325,7995,35,,21.6576
2325,7997,36,,21.9551
2325,9001,53,,38.1152
2325,9009,54,,38.3624
2325,9010,55,,38.5311
2325,9753,30,,20.0087
2325,9756,23,,16.6168
2325,9838,31,,20.4908
2327,5546,6,,15.7206
2327,5547,15,,19.3554
2327,6249,8,,16.8011
2327,6250,14,,19.3257
2327,6251,5,,15.6776
2327,9011,11,,17.3061
2327,9015,9,,16.9845
2327,9023,12,,17.464
2328,1400,74,,20.6874
2328,5382,75,,21.1881
2328,5383,76,,21.7148
2328,5480,77,,22.1835
2328,5482,79,,22.6246
2328,5485,80,,23.1356
2328,5488,81,,23.3323
2328,5494,84,,24.1399
2328,5496,83,,23.9407
2328,5500,78,,22.476
2328,6247,86,,24.4703
2328,9004,88,,25.0642
2328,9005,89,,25.3544
2328,9009,90,,25.4755
2328,9731,82,,23.6017
2328,9752,68,,18.7982
2328,9753,49,,13.7174
2328,9759,29,,9.5832
2328,9761,25,,9.1779
2328,9813,62,,17.2821
2328,9818,8,,1.3082
2328,9819,14,,7.2432
2328,9829,13,,7.1496
2328,9832,9,,1.4312
2328,9833,20,,8.6401
2328,9838,50,,14.1771
2328,9841,30,,9.7553
2328,6246,85,,24.3287
2328,9736,87,,24.9398
2329,5291,68,,16.7592
2329,5298,72,,17.3968
2329,5301,64,,16.2431
2329,5308,73,,17.7366
2329,5321,83,,25.2672
2329,5329,76,,24.3118
2329,5330,77,,24.4035
2329,5332,78,,24.5046
2329,5339,79,,24.6218
2329,5340,80,,24.7611
2329,5381,20,,5.0571
2329,5384,19,,4.546
2329,5464,59,,14.916
2329,5467,58,,14.763
2329,5469,61,,15.4425
2329,5473,54,,14.0542
2329,5474,55,,14.3094
2329,5476,56,,14.4842
2329,5486,14,,3.4508
2329,5487,12,,3.0539
2329,5489,11,,2.8484
2329,5491,10,,2.5541
2329,5495,9,,2.2276
2329,5497,18,,4.381
2329,5499,16,,3.7317
2329,6133,53,,13.9252
2329,6140,52,,13.7932
2329,6147,48,,12.9775
2329,6243,8,,2.0297
2329,6244,7,,1.8745
2329,6248,6,,1.6893
2329,7947,50,,13.3158
2329,7949,51,,13.7234
2329,7953,57,,14.6401
2329,7958,63,,15.8727
2329,7962,47,,12.4759
2329,7963,44,,11.6514
2329,7964,42,,11.3445
2329,7965,43,,11.471
2329,7969,41,,10.9587
2329,7994,40,,10.8299
2329,7996,39,,10.5345
2329,9002,4,,1.1824
2329,9003,3,,1.0519
2329,9010,2,,0.5307
2329,9027,5,,1.6003
2329,9719,13,,3.1558
2329,9721,15,,3.627
2329,9728,62,,15.7788
2329,9746,25,,6.9977
2329,9748,23,,6.3197
2329,9751,27,,7.3481
2329,9757,82,,25.1127
2329,9760,67,,16.6355
2329,9810,38,,10.2647
2329,9819,75,,23.571
2329,9829,74,,23.4758
2329,9839,45,,12.1508
2329,9840,46,,12.33
2330,3016,60,,30.0106
2330,7192,46,,25.7649
2330,7202,45,,25.3485
2330,7203,44,,25.111
2330,7204,43,,24.789
2330,7205,42,,24.5289
2330,7208,41,,24.3088
2330,7210,40,,24.1102
2330,7418,18,,18.499
2330,7420,17,,18.3574
2330,7423,16,,18.2368
2330,7424,19,,18.6391
2330,7426,20,,19.1435
2330,7428,21,,19.3425
2330,7431,22,,19.6399
2330,7432,23,,19.898
2330,7434,24,,20.1111
2330,7449,26,,20.7621
2330,7451,30,,21.6106
2330,7452,29,,21.432
2330,7456,28,,21.2109
2330,7458,27,,20.9837
2330,7460,31,,21.691
2330,7461,32,,21.9204
2330,7463,33,,22.4337
2330,7466,34,,22.6124
2330,7467,35,,22.81
2330,7478,36,,23.1987
2330,7484,38,,23.5547
2330,7487,39,,23.7357
2333,1346,58,,18.1459
2333,1349,57,,18.0474
2333,1354,62,,18.7209
2333,1355,63,,19.0233
2333,1357,64,,19.2654
2333,1362,66,,19.7955
2333,1384,54,,16.6746
2333,1385,53,,16.421
2333,1387,52,,16.1321
2333,1390,51,,15.912
2333,1392,50,,15.8046
2333,1394,48,,15.2986
2333,1395,46,,14.7686
2333,1398,44,,14.153
2333,1399,43,,13.5819
2333,1413,56,,17.2092
2333,1622,77,,22.9942
2333,2592,78,,25.0115
2333,2594,79,,25.2341
2333,2595,80,,25.4176
2333,5321,74,,22.2272
2333,5323,75,,22.3526
2333,5346,72,,21.3684
2333,5347,73,,21.7172
2333,5348,71,,21.0846
2333,5365,68,,20.3205
2333,5366,67,,20.0809
2333,5381,42,,13.1438
2333,5384,41,,12.6346
2333,5486,32,,8.0081
2333,5487,30,,7.6108
2333,5489,29,,7.4034
2333,5491,28,,7.1119
2333,5495,27,,6.7911
2333,5497,40,,12.4653
2333,5498,39,,12.0725
2333,5499,38,,11.8166
2333,5501,36,,11.5668
2333,5544,35,,10.855
2333,5545,34,,10.827
2333,5548,7,,1.859
2333,6243,26,,6.5926
2333,6244,25,,6.4367
2333,6248,24,,6.2538
2333,6255,3,,0.4279
2333,6256,4,,0.7175
2333,6257,2,,0.2162
2333,6258,5,,1.2266
2333,6259,6,,1.4935
2333,7999,61,,18.6457
2333,9001,10,,2.5389
2333,9009,11,,2.7858
2333,9011,14,,3.5741
2333,9015,12,,3.2557
2333,9020,13,,3.4664
2333,9022,15,,3.7478
2333,9034,20,,5.6064
2333,9035,21,,5.7243
2333,9036,19,,5.4632
2333,9717,22,,5.862
2333,9718,23,,6.0284
2333,9719,31,,7.7124
2333,9721,37,,11.7145
2333,9722,69,,20.5791
2333,9723,70,,20.8109
2333,9746,47,,15.0669
2333,9748,45,,14.3889
2333,9809,60,,18.5531
2333,9810,59,,18.3129
2333,9812,55,,16.9214
2333,9832,76,,22.464
2334,1348,41,,9.2028
2334,1350,42,,9.3336
2334,1353,37,,8.5152
2334,1356,36,,8.2173
2334,1382,47,,10.5737
2334,1386,48,,10.8124
2334,1388,49,,11.1136
2334,1389,50,,11.3215
2334,1391,51,,11.4468
2334,1393,53,,11.9441
2334,1396,55,,12.5271
2334,1397,57,,13.1401
2334,1414,45,,9.9878
2334,1423,44,,9.5784
2334,1424,43,,9.5009
2334,1425,40,,9.1173
2334,5382,59,,14.2134
2334,5383,60,,14.7472
2334,5480,61,,15.2087
2334,5482,63,,15.6307
2334,5485,69,,20.3579
2334,5486,67,,19.7501
2334,5488,70,,20.5589
2334,5494,73,,21.3923
2334,5496,72,,21.1909
2334,5500,62,,15.5027
2334,5501,68,,19.7501
2334,5514,82,,23.3642
2334,5515,83,,23.5593
2334,5522,85,,23.9574
2334,5524,84,,23.7572
2334,5544,64,,16.7932
2334,5545,65,,16.8212
2334,6247,75,,21.7357
2334,6249,90,,25.1459
2334,6250,93,,26.1098
2334,6251,94,,26.2349
2334,7998,38,,8.7084
2334,9008,92,,25.5769
2334,9010,91,,25.2303
2334,9012,89,,25.011
2334,9028,76,,21.9444
2334,9030,78,,22.2528
2334,9031,79,,22.3719
2334,9032,80,,22.618
2334,9038,81,,22.6616
2334,9042,87,,24.5241
2334,9043,88,,24.7506
2334,9045,86,,24.2708
2334,9731,71,,20.8419
2334,9745,54,,12.2193
2334,9747,56,,12.9034
2334,9752,52,,11.825
2334,9813,46,,10.2952
2334,9837,66,,17.9782
2334,6246,74,,21.5824
2336,1024,5,,1.5118
2336,1069,2,,0.4652
2336,2004,4,,1.1491
2336,2016,3,,0.7718
2336,2459,14,,6.9323
2336,2480,16,,8.0009
2336,2489,18,,8.6877
2336,2490,19,,9.0175
2336,2494,20,,9.2486
2336,2496,21,,9.3821
2336,2500,22,,9.5679
2336,2503,23,,9.8032
2336,2599,26,,10.2772
2336,2601,27,,10.517
2336,2613,29,,10.9573
2336,2616,28,,10.6852
2336,2641,30,,11.2398
2336,3005,10,,3.0472
2336,3022,7,,2.0817
2337,2031,38,,11.8359
2337,2038,37,,11.5275
2337,2052,34,,10.447
2337,2230,33,,9.9829
2337,2458,28,,6.192
2337,2476,27,,5.8861
2337,2478,26,,5.6319
2337,2479,25,,5.5074
2337,2481,24,,5.3673
2337,2482,23,,5.2142
2337,2484,21,,4.5318
2337,2492,20,,4.3336
2337,2495,19,,4.1318
2337,2497,18,,4.049
2337,2501,17,,3.877
2337,2600,14,,3.082
2337,2602,13,,2.9718
2337,2615,12,,2.6744
2337,2624,11,,2.4054
2337,2642,10,,2.1005
2337,2643,9,,1.6377
2337,4045,31,,8.2053
2337,4047,32,,8.6681
2337,5017,30,,7.0468
2337,5299,7,,1.2073
2337,5307,6,,0.9058
2337,5323,2,,0.3049
2337,5325,4,,0.6188
2337,5326,5,,0.6899
2337,9832,3,,0.4158
2337,9834,16,,3.5358
2337,9997,35,,10.4846
2338,5278,61,,15.5593
2338,5282,60,,15.3689
2338,5288,65,,15.9981
2338,5289,64,,15.8855
2338,5293,62,,15.6852
2338,5299,58,,15.0228
2338,5306,67,,16.4347
2338,5307,57,,14.7212
2338,5320,48,,13.3254
2338,5321,47,,13.2104
2338,5325,55,,14.4653
2338,5326,56,,14.5364
2338,5328,54,,14.2068
2338,5333,52,,13.9057
2338,5334,49,,13.4701
2338,5337,50,,13.6649
2338,5338,51,,13.6833
2338,5347,46,,12.6595
2338,9022,15,,3.8689
2338,9024,16,,4.1555
2338,9721,24,,6.4426
2338,9722,42,,11.5165
2338,9723,43,,11.7474
2338,9761,63,,15.7766
2338,9833,59,,15.221
2339,5335,20,,13.8118
2339,5340,19,,13.6135
2339,5364,29,,16.0592
2339,5369,33,,16.9882
2339,5371,35,,17.522
2339,5377,38,,18.7436
2339,5382,40,,19.5196
2339,5383,41,,20.0508
2339,5480,42,,20.5155
2339,5481,39,,19.0862
2339,5482,44,,20.931
2339,5490,46,,21.4253
2339,5492,47,,21.6471
2339,5493,48,,21.7544
2339,5500,43,,20.8076
2339,6150,28,,15.8468
2339,6249,54,,23.3567
2339,6250,57,,24.3088
2339,6251,58,,24.4344
2339,9010,55,,23.4292
2339,9012,53,,23.215
2339,9033,49,,22.1049
2339,9040,50,,22.4685
2339,9042,51,,22.7193
2339,9043,52,,22.9572
2339,9724,27,,15.6029
2339,9725,26,,15.2937
2339,9726,25,,15.0062
2339,9727,24,,14.7737
2339,9757,21,,13.9769
2340,1014,92,,24.4478
2340,1367,48,,12.8871
2340,1369,49,,12.9473
2340,2050,93,,24.7892
2340,2481,72,,19.1487
2340,2482,71,,18.9956
2340,2487,70,,18.6087
2340,2499,68,,18.0361
2340,2505,67,,17.8897
2340,2607,65,,17.2449
2340,2608,64,,17.1024
2340,2635,63,,16.7914
2340,5033,88,,23.0535
2340,5044,87,,22.8628
2340,5045,90,,23.644
2340,5057,86,,22.6585
2340,5074,85,,22.27
2340,5081,84,,22.0793
2340,5088,83,,21.8979
2340,5094,82,,21.6851
2340,5105,81,,21.4079
2340,5111,80,,21.1731
2340,5120,79,,21.0573
2340,5133,78,,20.8735
2340,5135,77,,20.6938
2340,5141,76,,20.2494
2340,5165,74,,19.6977
2340,5167,75,,19.9892
2340,5286,61,,15.7413
2340,5302,60,,15.6134
2340,5311,59,,15.4409
2340,5346,57,,14.7822
2340,6244,29,,7.1932
2340,6248,28,,7.0063
2340,6254,5,,1.4891
2340,6255,8,,2.2284
2340,6256,7,,2.1638
2340,6257,6,,1.4968
2340,6258,9,,2.6733
2340,6259,10,,2.9394
2341,1364,47,,12.079
2341,1365,48,,12.2317
2341,1366,49,,12.3651
2341,1368,51,,13.0041
2341,1375,53,,13.8002
2341,1376,54,,14.0802
2341,1377,55,,14.2468
2341,2619,31,,8.6723
2341,2638,33,,9.039
2341,2646,34,,9.3004
2341,5314,40,,10.4367
2341,5364,46,,11.8714
2341,5369,50,,12.7965
2341,5377,56,,14.5547
2341,5382,58,,15.3204
2341,5383,59,,15.8449
2341,5454,32,,8.8382
2341,5480,60,,16.3139
2341,5481,57,,14.8928
2341,5482,62,,16.7318
2341,5485,63,,17.243
2341,5488,64,,17.4449
2341,5494,67,,18.2866
2341,5496,66,,18.0876
2341,5500,61,,16.6085
2341,6150,45,,11.6583
2341,6249,79,,20.7627
2341,6250,82,,21.7209
2341,6251,83,,21.8412
2341,6252,84,,22.2348
2341,7958,37,,9.8624
2341,7959,38,,9.9904
2341,7960,39,,10.2557
2341,9008,81,,21.1877
2341,9010,80,,20.8391
2341,9012,78,,20.6234
2341,9028,70,,18.7966
2341,9029,71,,18.9577
2341,9030,72,,19.1054
2341,9031,73,,19.2239
2341,9032,74,,19.4693
2341,9040,75,,19.8633
2341,9042,76,,20.1251
2341,9043,77,,20.3593
2341,9713,87,,23.0184
2341,9714,85,,22.8049
2341,9724,44,,11.4114
2341,9725,43,,11.0956
2341,9726,42,,10.8195
2341,9727,41,,10.6009
2341,9728,36,,9.7697
2341,9731,65,,17.73
2341,6246,68,,18.4793
2342,1014,89,,23.5911
2342,1367,42,,11.9736
2342,1369,43,,12.0298
2342,2050,90,,23.9694
2342,2478,70,,18.4983
2342,2481,69,,18.2338
2342,2482,68,,18.0804
2342,2487,67,,17.6921
2342,2499,65,,17.1206
2342,2505,64,,16.9761
2342,2607,62,,16.3263
2342,2608,61,,16.1844
2342,2635,60,,15.8701
2342,3004,88,,23.1849
2342,5033,85,,22.2145
2342,5044,84,,22.0247
2342,5045,87,,22.8055
2342,5057,83,,21.8193
2342,5074,82,,21.4287
2342,5081,81,,21.1872
2342,5088,80,,21.0025
2342,5094,79,,20.788
2342,5105,78,,20.5107
2342,5111,77,,20.2839
2342,5120,76,,20.1669
2342,5133,75,,19.9837
2342,5135,74,,19.8047
2342,5165,71,,18.8025
2342,5167,72,,19.0864
2342,5270,56,,15.0593
2342,5302,54,,14.7038
2342,5311,53,,14.5316
2342,5346,51,,13.8689
2342,5347,52,,14.2191
2342,5348,50,,13.5834
2342,5365,47,,12.8182
2342,5366,46,,12.5417
2342,5367,45,,12.4237
2342,5368,44,,12.1938
2342,5370,41,,11.7028
2342,5374,40,,10.7525
2342,5375,39,,10.5881
2342,5376,38,,10.1695
2342,5448,63,,16.723
2342,5455,59,,15.587
2342,5468,58,,15.3675
2342,5479,57,,15.206
2342,5497,34,,8.7579
2342,5498,33,,8.3646
2342,5499,32,,8.1086
2342,5501,27,,6.2119
2342,5502,26,,6.1868
2342,5544,28,,6.921
2342,9001,10,,2.6399
2342,9009,11,,2.8869
2342,9011,14,,3.6789
2342,9015,12,,3.3566
2342,9020,13,,3.5684
2342,9022,15,,3.8465
2342,9024,16,,4.1146
2342,9703,86,,22.5932
2342,9721,31,,8.004
2342,9722,48,,13.0799
2342,9723,49,,13.3107
2342,9730,66,,17.3638
2342,9733,29,,7.0271
2342,9734,30,,7.1983
2343,1364,48,,12.123
2343,1365,49,,12.2927
2343,1366,50,,12.4266
2343,1375,54,,13.8611
2343,1376,55,,14.1406
2343,1377,56,,14.3071
2343,2498,26,,7.3136
2343,2596,29,,7.9965
2343,2619,32,,8.7126
2343,2638,34,,9.0734
2343,4064,23,,6.3853
2343,4065,24,,6.6972
2343,5102,15,,3.9397
2343,5116,16,,4.1612
2343,5124,17,,4.512
2343,5147,19,,5.0814
2343,5149,20,,5.4167
2343,5164,22,,5.9202
2343,5166,21,,5.656
2343,5314,41,,10.4761
2343,5364,47,,11.919
2343,5369,51,,12.8554
2343,5371,53,,13.3905
2343,5377,57,,14.6146
2343,5382,59,,15.3901
2343,5383,60,,15.9231
2343,5407,25,,7.0537
2343,5427,27,,7.5899
2343,5428,28,,7.7706
2343,5452,30,,8.333
2343,5454,33,,8.8806
2343,5469,36,,9.4783
2343,5480,61,,16.3857
2343,5481,58,,14.957
2343,5482,63,,16.8108
2343,5486,64,,17.254
2343,5492,70,,19.4908
2343,5500,62,,16.6797
2343,5501,65,,17.2586
2343,5507,71,,19.6747
2343,5509,72,,19.8543
2343,5512,73,,20.037
2343,5514,75,,20.4146
2343,5515,76,,20.6054
2343,5522,78,,20.9989
2343,5524,77,,20.7977
2343,5544,66,,17.9746
2343,6150,46,,11.706
2343,6249,83,,22.1944
2343,6251,87,,23.2529
2343,7958,38,,9.905
2343,7959,39,,10.0338
2343,7960,40,,10.2981
2343,9008,85,,22.5935
2343,9010,84,,22.2465
2343,9012,82,,22.0538
2343,9042,80,,21.5663
2343,9043,81,,21.7912
2343,9045,79,,21.3129
2343,9724,45,,11.4612
2343,9725,44,,11.1518
2343,9726,43,,10.866
2343,9727,42,,10.6379
2343,9728,37,,9.8118
2343,9729,31,,8.5838
2343,9732,74,,20.1008
2343,9733,67,,18.0819
2343,9734,68,,18.2545
2344,4818,35,,8.3676
2344,4829,33,,7.8308
2344,4831,32,,7.6545
2344,4999,47,,11.1599
2344,5000,34,,8.0766
2344,7002,46,,10.9662
2344,7003,45,,10.7626
2344,7004,44,,10.518
2344,8001,15,,3.8354
2344,8004,25,,6.047
2344,8005,26,,6.2825
2344,8007,27,,6.4743
2344,8008,28,,6.7244
2344,8009,29,,6.9484
2344,8017,30,,7.1579
2344,8088,14,,3.3397
2344,8090,17,,4.1725
2344,8137,13,,3.1524
2344,8141,10,,2.6762
2344,8146,9,,2.4602
2344,8147,8,,2.1043
2344,8148,7,,1.8693
2344,8149,6,,1.7272
2344,8152,5,,1.5381
2344,8153,4,,1.1933
2344,8154,3,,0.9712
2344,8155,2,,0.5981
2344,9021,16,,4.0362
2345,1014,87,,21.9041
2345,1367,39,,10.3187
2345,1369,40,,10.374
2345,2050,88,,22.2848
2345,2052,89,,23.2659
2345,2478,67,,16.8459
2345,2481,66,,16.5814
2345,2482,65,,16.4283
2345,2487,64,,16.0421
2345,2499,62,,15.4686
2345,2505,61,,15.322
2345,2607,59,,14.6718
2345,2608,58,,14.5296
2345,2635,57,,14.2168
2345,3004,86,,21.4954
2345,5033,83,,20.5295
2345,5044,82,,20.3395
2345,5045,85,,21.118
2345,5057,81,,20.1344
2345,5074,80,,19.7436
2345,5081,79,,19.5211
2345,5088,78,,19.3356
2345,5094,77,,19.1199
2345,5105,76,,18.8417
2345,5111,75,,18.6268
2345,5120,74,,18.503
2345,5135,72,,18.1414
2345,5137,71,,17.8921
2345,5141,70,,17.6895
2345,5165,68,,17.1484
2345,5167,69,,17.4303
2345,5270,53,,13.4086
2345,5286,52,,13.1804
2345,5302,51,,13.0527
2345,5311,50,,12.8806
2345,5346,48,,12.2162
2345,5347,49,,12.5685
2345,5348,47,,11.9291
2345,5365,44,,11.1648
2345,5366,43,,10.8878
2345,5367,42,,10.7702
2345,5368,41,,10.5387
2345,5370,38,,10.0493
2345,5374,36,,9.0976
2345,5375,35,,8.935
2345,5376,34,,8.5178
2345,5448,60,,15.0684
2345,5455,56,,13.9434
2345,5479,54,,13.5545
2345,5508,23,,5.3821
2345,5510,22,,5.1916
2345,5511,21,,5.0177
2345,5513,20,,4.9299
2345,5519,18,,4.5985
2345,5520,17,,4.4215
2345,5546,8,,2.0422
2345,5547,9,,2.0959
2345,5548,7,,1.909
2345,6255,3,,0.4206
2345,6256,4,,0.8143
2345,6257,2,,0.2076
2345,6258,5,,1.3239
2345,6259,6,,1.5911
2345,9001,10,,2.5891
2345,9009,11,,2.8361
2345,9011,14,,3.6271
2345,9015,12,,3.3058
2345,9020,13,,3.5171
2345,9022,15,,3.796
2345,9024,16,,4.0711
2345,9703,84,,20.9083
2345,9721,27,,6.3466
2345,9722,45,,11.4251
2345,9723,46,,11.6547
2345,9730,63,,15.7117
2345,9997,90,,23.3085
2346,1375,56,,13.8487
2346,1376,57,,14.1287
2346,1377,58,,14.2956
2346,4065,25,,6.6861
2346,5051,8,,2.5708
2346,5052,7,,2.2065
2346,5055,9,,2.8152
2346,5068,12,,3.0987
2346,5070,10,,2.943
2346,5095,14,,3.7347
2346,5096,13,,3.3876
2346,5102,15,,3.9267
2346,5116,16,,4.1451
2346,5124,17,,4.4977
2346,5147,19,,5.064
2346,5148,20,,5.391
2346,5157,11,,2.9898
2346,5164,22,,5.901
2346,5166,21,,5.6363
2346,5314,42,,10.4684
2346,5364,49,,11.9149
2346,5369,53,,12.8426
2346,5371,55,,13.3767
2346,5377,59,,14.5999
2346,5382,61,,15.3773
2346,5383,62,,15.908
2346,5407,26,,7.042
2346,5427,28,,7.5815
2346,5480,63,,16.3723
2346,5481,60,,14.9436
2346,5482,65,,16.7872
2346,5483,66,,16.9115
2346,5490,67,,17.2819
2346,5492,68,,17.5044
2346,5500,64,,16.6654
2346,5509,70,,17.8643
2346,5512,71,,18.0473
2346,5514,73,,18.4519
2346,5515,74,,18.6432
2346,5522,76,,19.0074
2346,5524,75,,18.8368
2346,6249,81,,20.1957
2346,6250,84,,21.1631
2346,6251,85,,21.2896
2346,9008,83,,20.6303
2346,9010,82,,20.283
2346,9012,80,,20.0608
2346,9042,78,,19.5723
2346,9043,79,,19.8048
2346,9045,77,,19.3194
2346,9732,72,,18.1326
2347,1014,95,,23.9944
2347,1367,47,,12.4266
2347,1369,48,,12.4838
2347,2478,75,,18.9585
2347,2481,74,,18.6938
2347,2482,73,,18.5403
2347,2487,72,,18.1511
2347,2499,70,,17.5789
2347,2505,69,,17.4346
2347,2607,67,,16.7847
2347,2608,66,,16.6424
2347,2635,65,,16.3275
2347,3004,94,,23.5845
2347,5033,91,,22.6204
2347,5044,90,,22.4304
2347,5045,93,,23.2076
2347,5057,89,,22.2253
2347,5074,88,,21.8342
2347,5081,87,,21.5998
2347,5088,86,,21.4156
2347,5094,85,,21.2009
2347,5105,84,,20.9234
2347,5111,83,,20.7121
2347,5120,82,,20.5943
2347,5133,81,,20.4111
2347,5135,80,,20.2313
2347,5137,79,,19.9985
2347,5141,78,,19.7917
2347,5165,76,,19.2611
2347,5270,61,,15.5165
2347,5286,60,,15.289
2347,5302,59,,15.1609
2347,5346,56,,14.3236
2347,5347,57,,14.6761
2347,5348,55,,14.0371
2347,5365,52,,13.2729
2347,5366,51,,12.996
2347,5367,50,,12.8789
2347,5368,49,,12.6473
2347,5370,46,,12.1577
2347,5373,45,,11.3351
2347,5374,44,,11.2052
2347,5375,43,,11.0421
2347,5376,42,,10.627
2347,5378,41,,10.2818
2347,5381,40,,9.8884
2347,5448,68,,17.182
2347,5455,64,,16.0466
2347,5468,63,,15.8262
2347,5479,62,,15.6646
2347,5497,38,,9.2104
2347,5498,37,,8.82
2347,5499,36,,8.5631
2347,5502,34,,8.2668
2347,5504,33,,7.6749
2347,5508,32,,7.547
2347,6258,5,,1.327
2347,6259,6,,1.5964
2347,9001,10,,2.5928
2347,9009,11,,2.8397
2347,9011,14,,3.6319
2347,9015,12,,3.3097
2347,9020,13,,3.5214
2347,9022,15,,3.8227
2347,9024,16,,4.0983
2347,9703,92,,22.9974
2347,9721,35,,8.4588
2347,9722,53,,13.5329
2347,9723,54,,13.7623
2347,9730,71,,17.8235
2348,1364,47,,12.0642
2348,1365,48,,12.2214
2348,1368,51,,12.9901
2348,1375,53,,13.7884
2348,1376,54,,14.068
