trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,shape_id,card_code,active
2765,75,,E Corr Violet,A22 CORRALITOS X ACC. ESTE VIOLETAS X PONCE,0,2765,216,True
2766,75,,F Corr.X Nac.,A22F CORR.X NAC.,1,2766,217,True
2767,75,,F Corr.X Nac.,A22 CORRALITOS X NACIONAL ,0,2767,217,True
2769,75,,C Corrxnac.Malv.,A22 CORRALITOS X NACIONAL GRILLI MALVINAS,1,2769,218,True
2770,75,,C Corrxnac.Malv.,A22 CORRALITOS X NACIONAL GRILLI MALVINAS VTA X SALCEDO,0,2770,218,True
3099,75,,A Corr.X Nac.,A22A CORR.X NAC. ,1,3099,219,True
3100,75,,A Corr X Nac,A22 CORRALITOS MILAGROS VEA SALCEDO,0,3100,219,True
2774,75,,B Corrxnac.S.Vte,A22 CORRALITOS X NACIONAL SAN VICENTE,1,2774,220,True
2775,75,,B Corrxnac S Vte,A22 CORRALITOS X NAC. SAN VICENTE,0,2775,220,True
2776,75,,C Corrxnac.Malv.,A22 CORRALITOS X NACIONAL MALVINAS,1,2776,221,True
2777,75,,C Corrxnac.Malv.,A22 CORRALITOS X NACIONAL MALVINAS,0,2777,221,True
2778,75,,E Corr.Violetas,A22 CORRALITOS X NACIONAL ,1,2778,222,True
2779,75,,E Corr.Violetas,A22 CORRALITOS X NACIONAL REG. KM 11 SALCEDO,0,2779,222,True
2780,75,,F Corr.X Nac.Mva.,A22 CORRALITOS X NACIONAL MILAGROS MALVINAS,1,2780,223,True
2781,75,,F Corr.X Nac.Mva.,A22 CORRALITOS MILAGROS MALVINAS,0,2781,223,True
2782,75,,A Corr.X Nac.,A22A CORR.X NAC.,1,2782,224,True
2783,75,,A Corr.X Nac.,A22 CORRALITOS X NACIONAL MILAGROS VEA,0,2783,224,True
2784,75,,E Corr.Violetas,A22 CORRALITOS X ACC. ESTE VIOLETAS X TIRASSO,1,2784,225,True
2785,75,,E Corr.Violetas,A22 CORRALITOS X ACC. ESTE VIOLETAS TIRASSO,0,2785,225,True
2786,75,,G Corr.Grilli/Mil,A22 CORRALITOS X NACIONAL GRILLI,1,2786,226,True
2787,75,,G Corr.Grilli/Mil,A22 CORRALITOS X NACIONAL GRILLI ,0,2787,226,True
3102,75,,G Corr.Grilli/Mil,A22 CORRALITOS MILAGROS VEA REGRESA SALCEDO,0,3102,227,True
3103,75,,G Corr.Grilli/Mil,A22 CORRALITOS MILAGROS VEA,1,3103,227,True
2790,75,,D Corr.Ferrari,A22 CORRALITOS X NACIONAL SALE FERRARI,1,2790,229,True
3105,75,,D Corr.Ferrari,A22 CORRALITOS POR NACIONAL MILAGROS VEA,0,3105,229,True
3107,75,,B Corrxnac.S.Vte,A22 CORRALITOS POR NACIONAL FERRARI MILAGROS VEA REGRESA RODEO SALCEDO,1,3107,230,True
3108,75,,B Corrxnc S.Vte,A22 CORRALITOS POR NACIONAL FERRARI MILAGROS VEA REGRESA RODEO SALCEDO,0,3108,230,True
2796,75,,D Corr.Ferrari,A22 CORRALITOS X NACIONAL FERRERI,0,2796,231,False
3109,75,,D Corr.Ferrari,A22CORRALITOS POR NACIONAL FERRARI MILAGROS RODEO,1,3109,231,True
2713,76,,San Jav Nac,B23 B° SANTA ANA SAN JAVIER X NACIONAL,1,2713,135,True
2714,76,,San Jav Nac,A23 B°SANTA ANA SAN JAVIER X NAC.,0,2714,135,True
2717,76,,San Jav Nac/Cgob,A23 B° SANTA ANA SAN JAVIER X NAC. C.GOB,0,2717,136,True
3028,76,,San Jav Nac/Cgob,A23 B° SANTA ANA SAN JAVIER CASA DE GOBIERNO,1,3028,136,True
3031,76,,San Jav Nac/Cgob,A23 B° SANTA ANA B° SAN JAVIER CASA DE GOBIERNO IDA,0,3031,136,False
3079,77,,Primavera X Nac.,A24 PRIMAVERA POR NACIONAL,0,3079,142,False
3081,77,,Primav.X Nac.,A24 PRIMAVERA POR NACIONAL,1,3081,142,True
2748,78,,Escorihuela,A25 B° ESCORIHUELA X NACIONAL,1,2748,191,True
2749,78,,Escorihuela,A25 B° ESCORIHUELA X NACIONAL R.DE LA CRUZ,0,2749,191,True
2751,78,,Escorihuela,A25 B° ESCORIHUELA X NAC.C.GOBIERNO,0,2751,192,True
2907,78,,Escorihuela,A25 B° ESCORIHUELA X NACIONAL CASA DE GOBIERNO,1,2907,192,True
2987,78,,Escorihuela,A25 B°ESCORIHUELA PARQUE DE DESCANSO,1,2987,195,True
2988,78,,Escorihuela,A25 B° ESCORIHUELA X NACIONAL PARQUE DE DESCANSO,0,2988,195,True
2744,79,,Colonia Segovia,A27 COLONIA SEGOVIA X G. CRUZ,1,2744,171,False
2745,79,,Colonia Segovia,A27 COLONIA SEGOVIA R.DE LA CRUZ X G.CRUZ,0,2745,171,False
3042,80,,R.Cruz C.Bombal,A 28 COLONIA BOMBAL MENDOZA,0,3042,181,False
3043,80,,R.Cruz C.Bombal,A28 COLONIA BOMBAL POR NACIONAL,1,3043,181,False
2731,81,,Pedregal X Nac.,A 29 PEDREGAL X NACIONAL,1,2731,161,False
2732,81,,Pedregal X Nac.,A 29 PEDREGAL R. DE LA CRUZ,0,2732,161,False
2701,82,,R.Cruz X G.Cruz,B21 MZA.R.DE LA CRUZ,1,2701,114,True
2702,82,,R Cruz X G Cruz,B21 R. CRUZ MENDOZA PQUE. DESCANSO,1,2702,116,True
2704,82,,R.Cruz X G.Cruz,B21 R. CRUZ X G. CRUZ SANTA RITA,1,2704,117,True
2797,83,,A Corr. Km 14,B 22 CORRALITOS X G,1,2797,250,True
2798,83,,A Corr.Km 14,B22 CORRALITOS X G. CRUZ KM 14,0,2798,250,True
2800,83,,A Corr.Km 14,B22A CORRALITOS X G. CRUZ KM 14 MILAGROS MALVINAS,1,2800,252,True
2801,83,,A Corr.Km 14,B22A CORRALITOS KM 14 MILAGROS MALVINAS,0,2801,252,True
2825,83,,A Corr. X G.Cruz,B22 CORRALITOS X GODOY CRUZ,0,2825,253,True
3214,83,,Corr.X G.Cruz,B22A CORRALITOS POR CARRIL GODOY CRUZ,1,3214,253,True
2827,83,,B Corr.X G.Cruz,B22B CORRALITOS X GODOY CRUZ MALVINAS,1,2827,254,True
3112,83,,B V.Nueva Corr.,B22B CORRALITOS POR GODOY CRUZ,0,3112,254,True
2829,83,,B Corr.X G.Cruz,B22B CORRALITOS X G. CRUZ MILAGROS,1,2829,255,True
2830,83,,B V.Nueva Corr.,B22B CORRALITOS X G.CRUZ MILAGROS,0,2830,255,True
2831,83,,B Corr.Km 14,B22B CORRALITOS X G. CRUZ KM 14 SAN VICENTE,1,2831,256,True
2832,83,,B  Corr.Km14,B22B CORRALITOS X G.CRUZ KM 14 SAN VICENTE,0,2832,256,True
2833,83,,C Corr.X G.Cruz,B22 CORRALITOS X GODOY CRUZ MILAGROS VEA SALCEDO,1,2833,257,True
2834,83,,C V.Nueva Corr.,B22C CORRALITOS X GODOY CRUZ MILAGROS VEA SALCEDO,0,2834,257,True
2835,83,,C Corr.Km 14,B22C CORRALITOS KM 14 VTA. RODEO,1,2835,258,True
2836,83,,C V.Nueva Corr,B22C CORRALITOS X GODOY CRUZ SALCEDO,0,2836,258,True
2837,83,,C Corr.X G.Cruz,B22C CORRALITOS X GODOY CRUZ MALVINAS SAN VICENTE,1,2837,259,True
2838,83,,C V.Nueva Corr.,B22C  CORRALITOS X G.CRUZ MALVINAS SAN VICENTE,0,2838,259,True
2841,83,,D Corr.Km14,B22 CORRALITOS X G.CRUZKM 14 GRILLI SAN VICENTE ,1,2841,262,True
2842,83,,D V.Nueva Corr.,B22D CORRALITOS X G.CRUZ GRILLI SAN VICENTE,0,2842,262,True
2843,83,,D Corr.Km14 Mil.,B22D CORRALITOS X GODOY CRUZ KM 14 MILAGROS,1,2843,263,True
2844,83,,D V.N Corr Km 14,B22D CORRALITOS X GODOY CRUZ KM 14 MILAGROS,0,2844,263,True
2846,83,,E Corr.X G.Cruz,B22E CORRALITOS X GODOY CRUZ GRILLI,1,2846,264,True
2847,83,,E V N Corr.,B22 CORRALITOS X GPDOY CRUZ GRILLI,0,2847,264,True
2850,83,,E Corr.X G.Cruz,B22E CORRALITOS X GODOY CRUZ MILAGROS VEA,1,2850,265,True
3117,83,,E V.Nueva Corr.,B22E CORRALITOS POR GODOY CRUZ MILAGROS VEA DE IDA ,0,3117,265,True
2709,84,,Sta.Ana X G.Cruz,B23 B STA ANA X G.CRUZ,1,2709,131,True
2710,84,,Sta.Ana X G.Cruz,B23 VILLA NUEVA R. DE LA CRUZ,0,2710,131,True
2985,84,,B S.Ana C.Gob,B23 B SANTA ANA X GODOY CRUZ CASA DE GOBIERNO,1,2985,134,True
2986,84,,V.Nueva R.Cruz,B23 B SANTA ANA X GODOY CRUZ CASA DE GOBIERNO ,0,2986,134,True
2845,85,,A24 Primav.X G.Cruz,A24 PRIMAVERA X GODOY CRUZ,1,2845,141,True
3098,85,,Primav.X G.Cruz,B24PRIMAVERA POR GODOY CRUZ,0,3098,141,False
2726,86,,B.Nueva X G.Cruz,B25 BUENA NUEVA X G.CRUZ ,1,2726,151,True
2727,86,,V.Nueva R. Cruz,B25 BUENA NUEVA X G. CRUZ ,0,2727,151,True
3122,86,,B.Nueva C.Gob,B25 BUENA NUEVA POR GODOY CRUZ CASA DE GOBIERNO ,1,3122,153,True
3123,86,,B23 B.Nueva C.Gob,B25 BUENA NUEVA POR GODOY CRUZ,0,3123,153,True
2733,87,,A Paraguay,B26A B PARAGUAY X G. CRUZ,1,2733,162,True
2734,87,,A Paraguay,B26A B PARAGUAY,0,2734,162,True
2989,87,,A Paraguay Roca,B26A B PARAGUAY POR GODOY CRUZ ROCA ,0,2989,163,True
2992,87,,A Paraguay Roca,B26A B PARAGUAY X GODOY CRUZ ROCA,1,2992,163,True
2993,87,,A Par. Palmeras,B26 B PARAGUAY PALMERAS,1,2993,164,True
2997,87,,A Par.Palmeras,B26 B PARAGUAY PALM. ,0,2997,164,True
2740,87,,B Paraguay Notti,B26B B PARAGUAY X NAC. HTAL. NOTTI,1,2740,165,True
3372,87,,B Paraguay Notti,B26B PARAGUAY NOTTI,0,3372,165,True
3010,87,,B Paraguay Munic.,B26 B PARAGUAY POR GODOY CRUZ MUNICIPAL,1,3010,166,True
3366,87,,B Paraguay Munic.,B26B PARAGUAY MUNICIPAL,0,3366,166,True
2754,88,,Escor.X G.Cruz,B27 B ESCORIHUELA X G. CRUZ,1,2754,197,True
2755,88,,Escor.X G.Cruz,B27 B ESCORIHUELA X G.CRUZ,0,2755,197,True
1726,89,,S.D Maipu Mendoza,Servicio Diferencial Maipú - Mendoza,1,1726,138,True
1727,89,,S.D Mendoza Maipu,Servicio Diferencial Mendoza - Maipú ,0,1727,138,True
1728,90,,Sd 3 Esq.Maip.Mza,Servicio Diferencial - Tres Esquinas - Mendoza - Maipú,1,1728,139,True
2725,90,,Sd Mendoza Maipu,Servicio Diferencial Mendoza - Maipú,0,2725,139,True
2730,91,,Sd Maipu Mendoza,Servicio Diferencial - Maipú - Mendoza - Tres Esquinas,1,2730,140,True
2736,91,,Sd Mza Maipu 3Esq.,Servicio Diferencial Mendoza - Maipú - Tres Esquinas,0,2736,140,True
2854,92,,Sd Recoaro Maip.Mza,Servicio Diferencial Recoaro - Mendoza Maipú,1,2854,141,True
2853,92,,Sd Mendoza Maipu,Servicio Diferencial Recoaro - Mendoza Maipú,0,2853,141,True
2856,93,,Sd Rec.Cem.Maip.Mza,Servicio Diferencial Recoaro - Mendoza Maipú (Entrada Cementerio Oasis de Paz),1,2856,142,True
2857,93,,Sd Mendoza Maipu,Servicio Diferencial Mendoza Maipú,0,2857,142,True
2858,94,,Sd Maipu Mendoza,Servicio Diferencial  Maipú - Mendoza,1,2858,143,True
2859,94,,Sd Mza Maip.Recoaro,Servicio Diferencial   Mendoza - Maipú - Recoaro,0,2859,143,True
2221,95,,F.Cuyo-Chac-Ctro,012 - Carrodilla - Centro Por Flor de Cuyo - Chacras de Coria,1,2221,121,True
2230,95,,Fcuyo-Casta-Ctro,012 - Centro - B  Flor de Cuyo - B  Los Castaños,0,2230,121,True
3052,95,,F.Cuyo-Ctro,012 - Carrodilla por B  Flor de Cuyo - Centro,1,3052,122,True
3053,95,,F.Cuyo-Ctro,012 - Centro - Carrodilla por B  Flor de Cuyo,0,3053,122,True
3059,95,,F.Cuyo-Chac-Ctro,012 - Carrodilla - Centro por B  Flor de Cuyo,1,3059,123,True
3060,95,,F.Cuyo-Chac-Ctro,012 - Centro - Chacras de Coria - Cementeria Parque Jardin Mendoza,0,3060,123,True
2243,96,,Ctro-Lherasxroca,013 - Carrodilla - Centro - Las Heras por Roca - Casa de Gobierno,1,2243,131,True
3061,96,,Lher.Carrodxroca,013 - Las Heras - Carrodilla por Roca,0,3061,131,True
2960,96,,Carr-Lherasxroca,013 - Carrodilla - Las Heras por Roca,1,2960,132,True
3085,96,,Lasher.Carrxroca,NULL,0,3085,132,True
2245,96,,Es - Esc. Roca,013 - Escolar Roca de las 07:20 hs,1,2245,133,False
2246,96,,Es - Esc. Roca,013-Escolar Roca7:20,0,2246,133,False
2247,96,,Es -Esc. Roca,013 - Escolar Roca de las 12:30,1,2247,134,False
2248,96,,Es - Esc. Roca,013 - Escolar Roca de las 12:30 hs,0,2248,134,False
2250,96,,Es - Esc. Roca,013 - Escolar Roca de las 17:30 hs,1,2250,135,False
2251,96,,Es - Esc. Roca,013 - Escolar Roca de las 17:30 hs,0,2251,135,False
2252,96,,Es1 - Esc.Goretti,013ES1 - Escolar Goretti - San Pablo de las 12:30 hs,1,2252,136,False
2255,96,,Es1 - Esc.Goretti,013 - Escolar Goretti - San Pablo de las 18:00 hs,0,2255,136,False
2561,97,,G.Crz.Cto.S/C.Gob,NULL,1,2561,112,True
2204,97,,Centro,NULL,1,2204,111,True
2317,97,,G.Cruz.Centro,NULL,0,2317,111,True
2562,97,,31G.Cruz.Plaza,NULL,0,2562,112,True
1690,98,,A-Carr-Cg-Ctroxfa,011A - CARRODILLA - CENTRO X FIGUEROA ALCORTA - C. GOB.,1,1690,111,True
2998,98,,A-Ctro-Carrxf.A.,011 - Centro - Carrodilla x F. Alcorta - C. Gob,0,2998,111,True
2999,98,,A-Carr-Ctro.Xf.A.,011 - Centro Carrodilla por F. Alcorta ,0,2999,112,True
3003,98,,A-Carr-Ctro.Xf.A.,011A - Carrodilla - Centro por F. Alcorta,1,3003,112,True
2994,98,,B-B21-Ctro.Xf.A.,011 - B. 21 de Julio - Carrodilla - Centro por F. Alcorta - C/Gob. ,1,2994,113,True
3000,98,,B-B21-Ctro.Xf.A.,011B-Centro - Carrodilla x F. Alcorta ,0,3000,113,True
3001,98,,A-Carr-Ctroxf.A.,011A - Centro - Carrodilla x F. Alcorta,0,3001,114,True
3004,98,,A-Carr-Ctro.Xf.A.,011-B. 21de Julio - Carrodilla - Centro x F. Alcorta ,1,3004,114,True
2995,98,,C-Ctro-B21-Carr,011C - Centro - Carrodilla x F. Alcorta - B. 21 de Julio ,0,2995,115,True
2996,98,,C-Ctro-B21-Carr,011C - Carrodilla - Centro - B. 21 de Julio x F. Alcorta - C/Gob. ,1,2996,115,True
3005,98,,C-Ctro-B21-Carr,011C - Carrodilla - Centro x F. Alcorta - B. 21 de Julio,1,3005,116,True
3006,98,,C-Ctro-B21-Carr,011C - Centro - Carrodilla x F. Alcorta - B. 21 de Julio,0,3006,116,True
2239,98,,B-B21-Ctro.Xf.A.,011 - Carrodilla-B. 21 de Julio - Centro x F. Alcorta,1,2239,117,True
2241,98,,B-B21-Ctro.Xf.A.,011 - Centro - Carrodilla x F. Alcorta - B.21 de Julio.,0,2241,117,True
2990,98,,B-B21-Ctro.Xf.A.,NULL,0,2990,118,True
2991,98,,B-B21-Ctro.Xf.A.,011 - Carrodilla-B. 21 de Julio - Centro x F. Alcorta. C./Gob.,1,2991,118,True
2218,99,,Vin.Estan.Lago.M,NULL,1,2218,142,True
2215,99,,Vin.X Oeste.Lago,NULL,1,2215,141,True
2216,99,,34-Godoy Cruz,NULL,0,2216,141,True
2219,99,,34.Estanzuela G.Cruz,NULL,0,2219,142,True
2546,99,,B Vin.Oeste.S/Unc,NULL,1,2546,143,True
2547,99,,34Vin.X.Oeste.G.Cruz,NULL,0,2547,143,True
2558,99,,B Vin.B Est.S/Unc,NULL,1,2558,144,True
2559,99,,B Vin.B Esta.Gc,NULL,0,2559,144,True
2475,99,,B Vin.Lago.B.Fuch,NULL,1,2475,145,True
2476,99,,B Vin.O.G.C.Bfuch,NULL,0,2476,145,True
2550,99,,B Ref.Vin.Unc,NULL,1,2550,162,True
2551,99,,C Ref.Vin.Est.L.A,NULL,1,2551,163,True
2552,99,,R.Vin.Est.Lic.Cto,NULL,1,2552,164,True
2553,99,,Re.Vin.O.Lic.Unc,NULL,1,2553,165,True
2211,100,,Pablo Vi Lic Unc,NULL,1,2211,151,True
2212,100,,35-Pablo Vi,NULL,0,2212,151,True
2548,100,,Ref.Liceo,NULL,1,2548,160,True
2549,100,,Ref.B.Pblov.Ctrol,NULL,1,2549,161,True
2643,101,,Foec.Xpza.Ctro,041 - Foecyt - Sarmiento x Plaza de Godoy Cruz - Estanzuela Directo,1,2643,112,True
2644,101,,Foec.Xpza.Ctro,041 - Foecyt - Sarmiento x Plaza de Godoy Cruz - Estanzuela Directo,0,2644,112,True
2645,101,,Foec.Xpza.Ctro,041 - Foecyt - Sarmiento por San Martin - Estanzuela por Plaza de Godoy Cruz,1,2645,113,True
2647,101,,Foec.Xpza.Ctro,041 - Foecyt - Sarmiento por San Martin - Estanzuela por Plaza de Godoy Cruz,0,2647,113,True
2648,101,,Foec.Dir.Ctro.,041 - Foecyt - Sarmiento por San Martín - Estanzuela por Plaza de Godoy Cruz - B  Ruiseñor,1,2648,114,True
2649,101,,Foec.Xpza.Ctro,041 - Foecyt - Sarmiento por San Martín - Estanzuela por Plaza de Godoy Cruz - B  Ruiseñor,0,2649,114,True
2650,102,,B.Fuchsxpza.Ctro,042 - B  Fuchs por Plaza de Gody Cruz,1,2650,121,True
2651,102,,B.Fuchsxpza.Ctro,042 - B  Fuchs por Plaza de Godoy Cruz,0,2651,121,True
2652,103,,Palmares.Centro,043 - Palmares x Italia - Centro - Palmares,1,2652,131,True
2653,103,,Palmares.Centro,043 - Palmares x Italia - Centro - Palmares,0,2653,131,True
2654,104,,Expresoxp.Andes,044 - Expreso por Paso de Los Andes,1,2654,141,True
2656,104,,Expresoxp.Andes,044 - Expreso por Paso de Los Andes,0,2656,141,True
2657,105,,Est.Directo.Ctro,045 - B  La Estanzuela por Plaza de Godoy Cruz - Centro - FoecYt,1,2657,151,True
2658,105,,Est.Directo.Ctro,045 - B  La Estanzuela por Plaza de Godoy Cruz - Centro - FoecYt,0,2658,151,True
2659,105,,Est-Ctrodir/Ruis,045 - Estanzuela Directo - Centro - FoecYt,1,2659,152,True
2661,105,,Estctro Dir/Ruis,045 - Estanzuela Directo - Centro - FoecYt,0,2661,152,True
2662,105,,Estctrodir/Ruis,045 - B  Ruiseñor - Estanzuela por San Martin - FOECyT,1,2662,154,True
2663,105,,Estctro Dirruis,045 - B  Ruiseñor - Estanzuela por San Martin - FOECyT,0,2663,154,True
2664,106,,Mosc.Bombal.Ctro,046 - Mosconi - Bombal - Centro - Mosconi,1,2664,161,True
2666,106,,Ctro.Bombal.Mosc,046 - Mosconi - Bombal - Centro - Mosconi,0,2666,161,True
2667,106,,Mosc.Bombal.Ctro,046 - Expreso Mosconi por Paso de Los Andes,1,2667,162,True
2668,106,,Mosc.Bombal.Ctro,046 - Mosconi Expreso por Paso de Los Andes,0,2668,162,True
3159,107,,Vinculacion O-E,047 - Servicio Vinculacion Oeste - Este,1,3159,171,True
3161,107,,Vinculacion O-E,047 - Servicio Vinculacion Oeste - Este,0,3161,171,True
2860,108,,Sd Maipu Mendoza,Servicio Diferencial  Maipú - Mendoza - Recoaro - Entrada Cementerio Oasis de Paz,1,2860,144,True
2861,108,,Sd Mza Maip.Rec.Cem.,Servicio Diferencial  Maipú - Mendoza - Recoaro - Entrada Cementerio Oasis de Paz,0,2861,144,True
1602,109,,001 Mdz Gutz,NULL,0,1602,001,True
3370,109,,001 Gutz Mdz,NULL,1,3370,001,True
2925,110,,Municip.Pza. C/G,NULL,1,2925,271,True
2946,110,,Municip.Pza. C/G,NULL,0,2946,271,False
2926,110,,Municip.Pza. C/G,NULL,1,2926,272,True
2947,110,,Municip.Pza. C/G,NULL,0,2947,272,False
2950,110,,Hosp. Carrillo,NULL,0,2950,275,True
2976,110,,Hosp. Carrillo,NULL,1,2976,275,True
2928,110,,Municip.Salta,NULL,1,2928,276,False
2930,110,,Municip.Salta,NULL,1,2930,277,True
2951,110,,Municip.X Salta,NULL,0,2951,277,True
2931,110,,Municip.Salta,NULL,1,2931,279,False
2952,110,,Municip.Salta,NULL,0,2952,279,False
3373,111,,P.M.-Centro-Unimev,NULL,0,3373,111,False
3371,111,,Unimev-Centro-P.M,NULL,1,3371,121,False
3369,111,,Unimev-Centro-P.M,NULL,1,3369,122,False
3354,111,,P.Molina-Unimev,NULL,1,3354,112,True
3359,111,,Unimev-Centro,NULL,0,3359,112,True
3353,111,,Unimev-P.Molina,NULL,1,3353,122,True
3358,111,,P.Mol.Ctro.Term,NULL,0,3358,122,True
1642,112,,Centro-Dorrego,NULL,1,1642,133,True
1643,112,,Cent-Pellegrini,NULL,1,1643,141,True
1674,112,,Gc-Lh,NULL,1,1674,153,True
1681,112,,Unc,NULL,1,1681,162,True
