"stop_lat","stop_entre","stop_lon","stop_numero","stop_calle","stop_id","stop_name"
-32.8898053416,"CAMPIN BANCO NACION",-68.7571320124,"","Tirasso","M9363","12238"
-32.8898323691,"CAMPIN BANCO NACION",-68.756818194,"","Tirasso","M9364","12239"
-34.978026,"Pública Nº 7",-67.656482,"702","Ruta Nacional 188","M9365","XXXXX"
-32.8924652622,"SERU",-68.7577757426,"","Tirasso","M9366","16165"
-32.8974515537,"ESMERALDA",-68.7589666434,"","Tirasso","M9367","16166"
-32.8980753834,"ROPOLO",-68.7594346889,"","Tirasso","M9368","16167"
-32.8980551146,"ROPOLO",-68.7592348643,"","Las Viñas","M9369","16168"
-32.9012395062,"JULIO ARGENTINO ROCA",-68.7600100227,"","Tirasso","M9370","16265"
-32.9096390844,"BENAVENTE",-68.7646368333,"","Tirasso","M9371","16266"
-32.9106658951,"CABILDO",-68.7705913373,"","Avenida Bandera de Los Andes","M9372","19127"
-32.8786310008,"PAZ HERRERO",-68.7593797036,"502","Profesor Mathus","M9373","12240"
-32.8782210304,"PETROLEROS",-68.7619975396,"","Profesor Mathus","M9374","12241"
-32.8772073593,"VIRGEN D CARMEN",-68.7668898888,"","Profesor Mathus","M9375","12242"
-32.8765405826,"VIRGEN D CARMEN",-68.7697759457,"1000","Profesor Mathus","M9376","12243"
-32.8560077146,"CABRAL SARGENTO",-68.8387248107,"750","CASEROS","M9377","04536"
-32.8570171218,"JUAN B JUSTO",-68.8376492449,"3900","Avenida Bartolomé Mitre","M9378","04537"
-32.8577696635,"CIRCUNVALACION",-68.8374319859,"4001","Avenida Bartolomé Mitre","M9379","04538"
-32.8628209905,"TIRASSO",-68.7491873093,"","Avenida Mathus Hoyos","M9380","12244"
-32.8491127957,"BUENOS AIRES",-68.7145975419,"","BUENOS VECINOS","M9381","12245"
-32.8491984221,"BUENOS AIRES",-68.7144473382,"","BUENOS VECINOS","M9382","12246"
-32.8698004506,"CASALE",-68.7683919259,"","Nuestra Señora del Carmen","M9383","12247"
-32.8698545178,"CASALE",-68.7681022473,"","Nuestra Señora del Carmen","M9384","12248"
-32.8723776204,"juan xxiii",-68.7524488755,"","Tirasso","m9385","12249"
-32.8721072914,"juan xxiii",-68.7521377393,"","Tirasso","m9386","12250"
-32.8880192535,"coronel rodriguez",-68.8522592374,"101","Avenida Emilio Civit","m9387","09524"
-32.8867534291,"av del libertador",-68.8631355949,"","De Las Tipas","m9388","08262"
-32.88898325,"camino del medio",-68.8659009524,"","Los Plátanos","m9389","08263"
-32.8965417003,"las pichardas",-68.8676122018,"","Avenida del Prado Español","m9390","08264"
-32.8928481401,"THAYS",-68.8724938222,"32","Bajada del Cerro","M9391","08265"
-32.8874696807,"LOS PARAISO",-68.9046266862,"502","Avenida del Libertador","M9392","08115"
-32.88834359,"AV DEL LIBERTADOR",-68.902480919,"502","Bajada del Cerro","M9393","08116"
-32.8897760617,"los lirios",-68.9064881392,"599","progreso","M9394","08118"
-32.8904517479,"pellegrini",-68.9086178132,"","progreso","M9395","08118"
-32.8888391017,"LOS LIROS",-68.9036718198,"","Bajada del Cerro","M9396","08119"
-32.8907310301,"PROGRESO",-68.9106026479,"","ALEAR","M9397","08120"
-32.8895508319,"LOS PARAISO",-68.9108386823,"","ALEAR","M9398","08121"
-32.8881228611,"PABLO NERUDA",-68.9109245129,"","Piedra del Águila","M9399","08122"
-32.8946329653,"Guemes",-68.8290717368,"102","Alberdi","M9400","004xx-8R"
-32.8877850098,"DEL MEDIO",-68.9099267312,"","PABLO NERUDA","M9401","08123"
-32.8875147278,"B RIVADAVIA",-68.9087197371,"","PABLO NERUDA","M9402","08124"
-32.8876814018,"PELLEORINI",-68.9094761201,"","PABLO NERUDA","M9403","08125"
-32.8870101992,"AV DEL LIBERTADOR",-68.9066758939,"","PABLO NERUDA","M9404","08126"
-32.888631888,"LOS LIROS",-68.9035484381,"","PROGRESO","M9405","08127"
-32.8876228407,"LOS PARAISO",-68.904932458,"","Avenida del Libertador","M9406","08128"
-32.8883976459,"FUENTEALBA",-68.9127806016,"","PABLO NERUDA","M9407","08129"
-32.888541795,"PABLO NERUDA",-68.9127376862,"","FUENTEALBA","M9408","08130"
-32.8899562452,"LOS PARAISO",-68.9125982114,"","FUENTEALBA","M9409","08131"
-32.8900823735,"LOS PARAISO",-68.91242655,"","FUENTEALBA","M9410","08132"
-32.8912670691,"PROGRESO",-68.9123514481,"502","FUENTEALBA","M9411","08133"
-32.8913256278,"FUENTEALBA",-68.9120939561,"","Progreso","M9412","08134"
-32.8880102442,"PROGRESO",-68.9031648823,"","Avenida del Libertador","M9413","08135"
-32.8843298429,"BAJADA DEL CERRO",-68.8894641586,"101","Avenida del Libertador","M9414","08266"
-32.8842487552,"BAJADA DEL CERRO",-68.8890645095,"","Avenida del Libertador","M9415","08267"
-32.8725127846,"DEL CASTILLO",-68.8690284081,"799","Gran Capitán Sur","M9416","08309"
-32.8732246459,"ASCASUBI",-68.8691142388,"799","Del Castillo","M9417","08310"
-32.8736301339,"ASCASUBI",-68.870348055,"999","Gran Capitán Sur","M9418","08311"
-32.8813385596,"LENCINAS",-68.8737249561,"1400","Ingenieros J.","M9419","08312"
-32.8819152004,"CHAMPAGNAT",-68.8824019023,"","Avenida Champagnat","M9420","08268"
-32.887899493,"ESPEJO",-68.845312316,"1201","Chile","M9421","02235"
-32.8839296816,"9 DE JULIO",-68.8387409039,"2","Avenida Godoy Cruz","M9422","10453"
-32.8965814326,"SAN MARTIN",-68.8419528492,"2","Avenida Pedro Molina","M9423","00672"
-35.1013712339,"X",-68.7624374219,"702","Ruta Provincial 180","M9424","XXXXX"
-35.1013712339,"X",-68.7624374219,"702","Ruta Provincial 180","M9425","XXXXX"
-35.1013712339,"X",-68.7624374219,"702","Ruta Provincial 180","M9426","XXXXX"
-35.1013712339,"X",-68.7624374219,"702","Ruta Provincial 180","M9427","XXXXX"
-35.1013712339,"X",-68.7624374219,"702","Ruta Provincial 180","M9428","XXXXX"
-35.1013712339,"X",-68.7624374219,"702","Ruta Provincial 180","M9429","XXXXX"
-35.1013712339,"X",-68.7624374219,"702","Ruta Provincial 180","M9430","XXXXX"
-35.1013712339,"X",-68.7624374219,"702","Ruta Provincial 180","M9431","XXXXX"
-35.1013712339,"X",-68.7624374219,"702","Ruta Provincial 180","M9432","XXXXX"
-35.1013712339,"X",-68.7624374219,"702","Ruta Provincial 180","M9433","XXXXX"
-32.9158432572,"X",-68.8466158696,"1","Anzorena","M9434","San Martín MTM"
-32.9472842969,"Lista R",-68.8082012721,"1177","Irigoyen H.","M9435","Luzuriaga MTM"
-32.9548164876,"X",-68.7954071351,"2599","Alta Italia","M9436","XXXXX MTM"
-32.9162028113,"X",-68.7562576123,"702","Cicciu","M9437","XXXXX"
-32.8843884061,"X",-68.7574485131,"702","Tirasso","M9438","XXXXX"
-32.8853524422,"X",-68.7566170283,"702","Tirasso","M9439","XXXXX"
-32.8832621826,"X",-68.7583872863,"702","Tirasso","M9440","XXXXX"
-35.1013712339,"X",-68.7624374219,"702","Ruta Provincial 180","M9441","XXXXX"
-35.1013712339,"X",-68.7624374219,"702","Ruta Provincial 180","M9442","XXXXX"
-32.9308743021,"X",-68.7320882269,"702","Carril Nacional","M9443","XXXXX"
-35.1013712339,"X",-68.7624374219,"702","Ruta Provincial 180","M9444","XXXXX"
-35.1013712339,"X",-68.7624374219,"702","Ruta Provincial 180","M9445","XXXXX"
-35.1013712339,"X",-68.7624374219,"702","Ruta Provincial 180","M9446","XXXXX"
-35.1013712339,"X",-68.7624374219,"702","Ruta Provincial 180","M9447","XXXXX"
-35.1013712339,"X",-68.7624374219,"702","Ruta Provincial 180","M9448","XXXXX"
-35.1013712339,"X",-68.7624374219,"702","Ruta Provincial 180","M9449","XXXXX"
-32.8815953454,"X",-68.759744484,"702","Dr. Favarolo","M9450","XXXXX"
-35.1013712339,"X",-68.7624374219,"702","Ruta Provincial 180","M9451","XXXXX"
-35.1013712339,"X",-68.7624374219,"702","Ruta Provincial 180","M9452","XXXXX"
-35.1013712339,"X",-68.7624374219,"702","Ruta Provincial 180","M9453","XXXXX"
-35.1013712339,"X",-68.7624374219,"702","Ruta Provincial 180","M9454","XXXXX"
-35.1013712339,"X",-68.7624374219,"702","Ruta Provincial 180","M9455","XXXXX"
-35.1013712339,"X",-68.7624374219,"702","Ruta Provincial 180","M9456","XXXXX"
-35.1013712339,"X",-68.7624374219,"702","Ruta Provincial 180","M9457","XXXXX"
-35.1013712339,"X",-68.7624374219,"702","Ruta Provincial 180","M9458","XXXXX"
-35.1013712339,"X",-68.7624374219,"702","Ruta Provincial 180","M9459","XXXXX"
-35.1013712339,"X",-68.7624374219,"702","Ruta Provincial 180","M9460","XXXXX"
-35.1013712339,"X",-68.7624374219,"702","Ruta Provincial 180","M9461","XXXXX"
-35.1013712339,"X",-68.7624374219,"702","Ruta Provincial 180","M9462","XXXXX"
-35.1013712339,"X",-68.7624374219,"702","Ruta Provincial 180","M9463","XXXXX"
-35.1013712339,"X",-68.7624374219,"702","Ruta Provincial 180","M9464","XXXXX"
-35.1013712339,"X",-68.7624374219,"702","Ruta Provincial 180","M9465","XXXXX"
-35.1013712339,"X",-68.7624374219,"702","Ruta Provincial 180","M9466","XXXXX"
-35.1013712339,"X",-68.7624374219,"702","Ruta Provincial 180","M9467","XXXXX"
-35.1013712339,"X",-68.7624374219,"702","Ruta Provincial 180","M9468","XXXXX"
-35.1013712339,"X",-68.7624374219,"702","Ruta Provincial 180","M9469","XXXXX"
-35.1013712339,"X",-68.7624374219,"702","Ruta Provincial 180","M9470","XXXXX"
-35.1013712339,"X",-68.7624374219,"702","Ruta Provincial 180","M9471","XXXXX"
-35.1013712339,"X",-68.7624374219,"702","Ruta Provincial 180","M9472","XXXXX"
-32.8728687159,"X",-68.7538865395,"702","Avenida Mathus Hoyos","M9473","XXXXX"
-32.8727650905,"X",-68.7535700389,"702","Avenida Mathus Hoyos","M9474","XXXXX"
-32.87251729,"X",-68.7548709102,"702","Avenida Mathus Hoyos","M9475","XXXXX"
-35.1013712339,"X",-68.7624374219,"702","Ruta Provincial 180","M9476","XXXXX"
-35.1013712339,"X",-68.7624374219,"702","Ruta Provincial 180","M9477","XXXXX"
-35.1013712339,"X",-68.7624374219,"702","Ruta Provincial 180","M9478","XXXXX"
-35.1013712339,"X",-68.7624374219,"702","Ruta Provincial 180","M9479","XXXXX"
-35.1013712339,"X",-68.7624374219,"702","Ruta Provincial 180","M9480","XXXXX"
-35.1013712339,"X",-68.7624374219,"702","Ruta Provincial 180","M9481","XXXXX"
-35.1013712339,"X",-68.7624374219,"702","Ruta Provincial 180","M9482","XXXXX"
-35.1013712339,"X",-68.7624374219,"702","Ruta Provincial 180","M9483","XXXXX"
-35.1013712339,"X",-68.7624374219,"702","Ruta Provincial 180","M9484","XXXXX"
-35.1013712339,"X",-68.7624374219,"702","Ruta Provincial 180","M9485","XXXXX"
-35.1013712339,"X",-68.7624374219,"702","Ruta Provincial 180","M9486","XXXXX"
-35.1013712339,"X",-68.7624374219,"702","Ruta Provincial 180","M9487","XXXXX"
-35.1013712339,"X",-68.7624374219,"702","Ruta Provincial 180","M9488","XXXXX"
-35.1013712339,"X",-68.7624374219,"702","Ruta Provincial 180","M9489","XXXXX"
-35.1013712339,"X",-68.7624374219,"702","Ruta Provincial 180","M9490","XXXXX"
-35.1013712339,"X",-68.7624374219,"702","Ruta Provincial 180","M9491","XXXXX"
-35.1013712339,"X",-68.7624374219,"702","Ruta Provincial 180","M9492","XXXXX"
-35.1013712339,"X",-68.7624374219,"702","Ruta Provincial 180","M9493","XXXXX"
-32.8846564452,"La Golondrina",-68.7567377277,"2100","El Zorzal","M9494","XXXXX"
-32.8839897246,"X",-68.7573358603,"3200","Tirasso","M9495","XXXXX"
-32.8826472584,"X",-68.7584436127,"3699","Tirasso","M9496","XXXXX"
-35.1013712339,"X",-68.7624374219,"702","Ruta Provincial 180","M9497","XXXXX"
-35.1013712339,"X",-68.7624374219,"702","Ruta Provincial 180","M9498","XXXXX"
-35.1013712339,"X",-68.7624374219,"702","Ruta Provincial 180","M9499","XXXXX"
-32.894112928,"Av. Bandera de los Andes",-68.831055034,"3000","Avenida Gdor. Ricardo Videla","M9500","004xx-24R"
-32.9254377066,"Remedios de Escalada",-68.8368258067,"800","Washington","m9501","xxxxxx"
-32.8686307397,"Dr. Carillo",-68.878401419,"1699","San José","M9502","002225"
-32.8536779229,"100",-68.8908830472,"2600","Avenida Champagnat","M9503","02226"
-32.8534075369,"Avenida champagnat",-68.8925245591,"2401","Cerro Almacenes","m9504","02227"
-32.8525715883,"100",-68.8938602992,"2999","Cerro Almacenes","M9505","02228"
-32.8565890264,"500",-68.9003780671,"2401","Cerro Chimenea","m9506","02229"
-32.8586078162,"600",-68.9044228383,"2401","Cerro Chimenea","M9507","02230"
-32.8590133711,"480",-68.9060643502,"2401","Cerro Chimenea","M9508","02231"
-32.8591395433,"600",-68.9095512219,"2401","Cerro Arco","M9509","02232"
-32.8595676264,"890",-68.9142075368,"2401","Cerro Arco","M9510","02233"
-32.8652992348,"680",-68.92708214,"2401","Ruta Provincial 13","M9511","02234"
-34.977779,"Silvio Triccerri",-67.672413,"","Ruta Nacional 188","M9512","XXXXX"
-34.978076,"Pública Nº 10",-67.623296,"","Ruta Nacional 188","M9513","XXXXX"
-34.978225,"Silvio Triccerri",-67.673026,"","Ruta Nacional 188","M9514","XXXXX"
-34.9789468577,"Independencia",-67.6939191521,"","Intendente Morales","M9515","XXXXX"
-34.979216,"Av. Libertador Sur",-67.6898,"","Intendente Morales","M9516","XXXXX"
-34.976758,"Aristóbulo del Valle",-67.689149,"","Av. Libertador Norte","M9517","XXXXX"
-34.973256,"9 de Julio",-67.689141,"","Av. Libertador Norte","M9518","XXXXX"
-34.968989,"Uspallata",-67.689146,"","AV. libertador Norte","M9519","XXXXX"
-34.968635,"Uspallata",-67.68948,"","Av. Libertador Norte","M9520","XXXXX"
-34.97322,"Roque Saenz peña",-67.689493,"","Av. Libertador Norte","M9521","XXXXX"
-34.973346,"Ingeniero Lange",-67.6939,"","Roque Saenz Peña","M9522","XXXXX"
-34.97443,"Mitre",-67.6970636442,"","Olascoaga","M9523","XXXXX"
-34.977134,"Av. Alvear Oeste",-67.697052,"","Olascoaga","M9524","XXXXX"
-34.979046,"Intendente Morales",-67.697082,"","Sarmiento","M9525","XXXXX"
-34.960198,"M. Artola",-67.689183,"","Av. Libertador Norte","M9526","XXXXX"
-34.959283,"M. Artola",-67.69003,"","Ruta Nacional 143","M9527","XXXXX"
-34.952683,"Ingeniero Lange",-67.693991,"","Ruta Nacional 143","M9528","XXXXX"
-34.941832,"Calle E",-67.701284,"","Ruta Nacional 143","M9529","XXXXX"
-34.940946,"Calle E",-67.702061,"","Ruta Nacional 143","M9530","XXXXX"
-34.903065,"Fenoy",-67.730498,"","Ruta Nacional 143","M9531","XXXXX"
-34.902727,"Fenoy",-67.731511,"","Ruta Nacional 143","M9532","XXXXX"
-34.897646,"Ruta Provincial 171",-67.74217,"","Ruta Nacional 143","M9533","XXXXX"
-34.952396,"Ingeniero Lange",-67.694703,"","Ruta Nacional 143","M9534","XXXXX"
-34.883381,"los Brasileros",-67.752167,"","Ruta Provincial 171","M9535","XXXXX"
-34.883636,"Ruta Provincial 143",-67.752119,"","Ruta Provincial 171","M9536","XXXXX"
-34.873243,"Rincón del Indio",-67.758991,"","Ruta Provincial 171","M9537","XXXXX"
-34.872466,"Rincón del Indio",-67.759624,"","Ruta Provincial 171","M9538","XXXXX"
-34.869093,"Brasileros",-67.76099,"","Ruta Provincial 171","M9539","XXXXX"
-34.868988,"Rincón del Indio",-67.761111,"","Ruta Provincial 171","M9540","XXXXX"
-34.859937,"Río Negro",-67.765233,"","Ruta Provincial 171","M9541","XXXXX"
-34.858808,"Brasileros",-67.765935,"","Ruta Provincial 171","M9542","XXXXX"
-34.853143,"Río Negro",-67.768556,"","Ruta Provincial 171","M9543","XXXXX"
-34.8531,"Brasileros",-67.768697,"","Ruta Provincial 180","M9544","XXXXX"
-34.847862,"Río Negro",-67.771036,"","Ruta Provincial 171","M9545","XXXXX"
-34.847569,"Chaco",-67.771019,"","Río Negro","M9546","XXXXX"
-34.847645,"Formosa",-67.7709,"","Ruta Provincial 180","M9547","XXXXX"
-34.844267,"Malvinas Argentinas",-67.771682,"","Formosa","M9548","XXXXX"
-34.84214,"Misiones",-67.772691,"","Formosa","M9549","XXXXX"
-34.840296,"Santa Fe",-67.76749,"","Misiones","M9550","XXXXX"
-34.836228,"Los Andes",-67.765323,"","Ruta Provincial 171","M9551","XXXXX"
-34.83621,"Chubut",-67.765488,"","Ruta Provincial 171","M9552","XXXXX"
-34.834142,"La Rioja",-67.759995,"","Los Andes","M9553","XXXXX"
-34.834935,"Chubut",-67.75941,"","La Rioja","M9554","XXXXX"
-34.838255,"Av. San Martín",-67.757868,"","La Rioja","M9555","XXXXX"
-34.840248,"Neuquén",-67.756894,"","La Rioja","M9556","XXXXX"
-34.842726,"Salta",-67.756573,"","Río Negro","M9557","XXXXX"
-34.843726,"Ruta Provincial 171",-67.759541,"","Río Negro","M9558","XXXXX"
-34.8492,"Ruta Nacional 143",-67.776415,"","Río Negro","M9559","XXXXX"
-34.850935,"Ruta Nacional 143",-67.781818,"","Río Negro","M9560","XXXXX"
-34.851172,"Ruta Provincial 171",-67.781906,"","Río Negro","M9561","XXXXX"
-34.84937,"Ruta Provincial 171",-67.776205,"","Río Negro","M9562","XXXXX"
-34.854245,"Ruta Nacional 143",-67.792153,"","Río Negro","M9563","XXXXX"
-34.860627,"Rincón del Indio",-67.782844,"","Ruta Nacional 143","M9564","XXXXX"
-34.860597,"Río Negro",-67.782707,"","Ruta Nacional 143","M9565","XXXXX"
-34.863677,"Rincón del Indio",-67.780312,"","Ruta Nacional 143","M9566","XXXXX"
-34.863864,"Río Negro",-67.779751,"","Ruta Nacional 143","M9567","XXXXX"
-34.876068,"Rincón del Indio",-67.768958,"","Ruta Nacional 143","M9568","XXXXX"
-34.876483,"Río Negro",-67.768132,"","Ruta Nacional 143","M9569","XXXXX"
-34.897593,"Fenoy",-67.742863,"","Ruta Nacional 143","M9570","XXXXX"
-34.840925,"Terminal de Real Del Padre",-67.764316,"","Ruta Provincial 171","M9571","XXXXX"
-34.988355,"Los Aramos",-67.678318,"","Ruta Nacional 143","M9572","XXXXX"
-34.988818,"Los Aromos",-67.678216,"","Ruta Nacional 143","M9573","XXXXX"
-34.989482,"Las Acacias",-67.676565,"","Ruta Nacional 143","M9574","XXXXX"
-34.989592,"Aguaribay",-67.675959,"","Ruta Nacional 143","M9575","XXXXX"
-34.987377,"Diagonal Carlos Pellegrini",-67.674428,"","Ruta Nacional 188","M9576","XXXXX"
-34.987258,"Isaac Faudin",-67.674421,"","Ruta Nacional 188","M9577","XXXXX"
-34.826887,"Escuela Clemente Sarmiento",-67.737107,"","Ruta Provincial 171","M9578","XXXXX"
-35.0578224832,"X",-68.7413230725,"","Ruta Provincial 180","M9579","XXXXX"
-35.0578224832,"X",-68.7413230725,"","Ruta Provincial 180","M9580","XXXXX"
-35.0578224832,"X",-68.7413230725,"","Ruta Provincial 180","M9581","XXXXX"
-32.8912175194,"X",-68.7610104867,"","Seru","M9582","XXXXX"
-35.0578224832,"X",-68.7413230725,"","Ruta Provincial 180","M9583","XXXXX"
-35.0578224832,"X",-68.7413230725,"","Ruta Provincial 180","M9584","XXXXX"
-35.0578224832,"X",-68.7413230725,"","Ruta Provincial 180","M9585","XXXXX"
-35.0578224832,"X",-68.7413230725,"","Ruta Provincial 180","M9586","XXXXX"
-35.0578224832,"X",-68.7413230725,"","Ruta Provincial 180","M9587","XXXXX"
-35.0578224832,"X",-68.7413230725,"","Ruta Provincial 180","M9588","XXXXX"
-35.0578224832,"X",-68.7413230725,"","Ruta Provincial 180","M9589","XXXXX"
-35.0578224832,"X",-68.7413230725,"","Ruta Provincial 180","M9590","XXXXX"
-35.0578224832,"X",-68.7413230725,"","Ruta Provincial 180","M9591","XXXXX"
-35.0578224832,"X",-68.7413230725,"","Ruta Provincial 180","M9592","XXXXX"
-35.0578224832,"X",-68.7413230725,"","Ruta Provincial 180","M9593","XXXXX"
-35.0578224832,"X",-68.7413230725,"","Ruta Provincial 180","M9594","XXXXX"
-35.0578224832,"X",-68.7413230725,"","Ruta Provincial 180","M9595","XXXXX"
-35.0578224832,"X",-68.7413230725,"","Ruta Provincial 180","M9596","XXXXX"
-35.0578224832,"X",-68.7413230725,"","Ruta Provincial 180","M9597","XXXXX"
-35.0578224832,"X",-68.7413230725,"","Ruta Provincial 180","M9598","XXXXX"
-35.0578224832,"X",-68.7413230725,"","Ruta Provincial 180","M9599","XXXXX"
-32.8940157577,"Av. Bandera de los Andes",-68.8309920021,"3000","Avenida Gdor. Ricardo Videla","M9600","004xx-24R"
-35.0578224832,"X",-68.7413230725,"","Ruta Provincial 180","M9601","XXXXX"
-35.0578224832,"X",-68.7413230725,"","Ruta Provincial 180","M9602","XXXXX"
-35.0578224832,"X",-68.7413230725,"","Ruta Provincial 180","M9603","XXXXX"
-35.0578224832,"X",-68.7413230725,"","Ruta Provincial 180","M9604","XXXXX"
-35.0578224832,"X",-68.7413230725,"","Ruta Provincial 180","M9605","XXXXX"
-34.7347697757,"Ruta 173 y 175",-68.3792033978,"","Ruta Provincial 175","M9606","Izuel-R.Caida"
-34.7098669849,"X",-68.3671012708,"","Ruta Con Asfalto","M9607","Bo Rama Caida"
-34.6649807069,"X",-68.3568874188,"","Ruta Provincial 173","M9608","Ej de los Andes y Rta"
-34.6463768258,"Amapola y Ballofet",-68.3751693555,"","Agriman","M9609","Amapola"
-34.6386180915,"Av.Balloffet y Los Filtros",-68.3706525155,"202","Balloffet","M9610","Balloffet y Los Filtros"
-34.6331009162,"Av.Balloffet y Florida",-68.3637109586,"1701","Balloffet","M9611","Balloffet y Florida"
-34.6285456598,"Balloffet y Los Sauces ",-68.3581748792,"1401","Balloffet","M9612","Balloffet y Los Sauces"
-34.6255263403,"Balloffet y F.Inalican",-68.3543339558,"1102","Fray Inaliclan","M9613","Balloffet y F.Inalican"
-34.6241137555,"Av.Balloffet y J.Quiroga",-68.3525958844,"1302","Balloffet","M9614","Balloffet y Quiroga"
-34.6226658311,"Av.Balloffet y Cabildo",-68.3508148976,"1102","Cabildo","M9615","Balloffet y Cabildo"
-34.6214474361,"Av.Balloffet y Av. Sarmiento",-68.3491626569,"902","Balloffet","M9616","Balloffet y Av. Sarmiento"
-34.6191165437,"Av.Balloffet y Peru",-68.3465662785,"602","Balloffet","M9617","Balloffet y Peru"
-34.6185161517,"Av.Balloffet y Libertad",-68.3446994611,"502","Los Franceses","M9618","Balloffet y Libertad"
-34.6165560182,"Av.Balloffet y Santa Fe",-68.3434549161,"302","Balloffet","M9619","Balloffet y Santa Fe"
-34.6138717963,"Av.Balloffet y C.Suarez",-68.3400646039,"702","Balloffet","M9620","Balloffet y C.Suarez"
-34.6137305191,"Av.H.Yrigoyen y 3 de Febrero",-68.3377471753,"700","Avenida Hipólito Yrigoyen","M9621","H.Yrigoyen y 3 de Febrero"
-34.6143662648,"Av.H.Yrigoyen y Av 9 de Julio              ",-68.3359018155,"500","Avenida Hipólito Yrigoyen","M9622","H.Yrigoyen y 9 de Julio"
-34.6150726432,"Av. H.Yrigoyen y Gutierrez",-68.333970625,"1","Gutiérrez","M9623","H.Yrigoyen y Gutierrez"
-34.6157083786,"Av.H.Yrigoyen y Almafuerte",-68.3321038075,"2","Almafuerte","M9624","H.Yrigoyen y Almafuerte"
-34.6163882569,"Av.Mitre y Av.Libertador ",-68.3296790906,"702","Avenida Mitre","M9625","Mitre 50"
-34.616503041,"Av.Mitre y B.Irigoyen",-68.3284345456,"100","Avenida Mitre","M9626","Mitre y B.Irigoyen"
-32.8909675183,"X",-68.762053866,"","Higuerita","M9627","XXXXX"
-34.6174477964,"Av.Mitre y Las Heras",-68.326707203,"300","Avenida Mitre","M9628","Mitre y Las Heras "
-34.6184101997,"Av. Mitre y Cte Torres ",-68.3238426038,"400","Avenida Mitre","M9629","Mitre y Cte Torres"
-34.6194785426,"Av.Mitre y Segovia",-68.3207205125,"1","Segovia","M9630","Mitre y Segovia"
-34.620485068,"Av.Mitre y P.Mendocinas",-68.3176842519,"800","Avenida Mitre","M9631","Mitre y P.Mendocinas"
-34.6215710422,"Av. Mitre y Pringles ",-68.3146587201,"2","Pringles","M9632","Mitre y Pringles"
-34.6224539376,"Av.Mitre y Balcarce",-68.3118584939,"1200","Avenida Mitre","M9633","Mitre y Balcarce "
-34.6236193451,"Av.Mitre y Tacuari",-68.3084252663,"2","Tacuarí","M9634","Mitre y Tacuari"
-34.624767079,"Av.Mitre y Bolivar",-68.305110056,"1","Bolívar","M9635","Mitre y Bolivar"
-34.6253674257,"Av.Mitre y Formosa",-68.3033719846,"1","Formosa","M9636","Mitre y Formosa"
-34.6264091936,"Av.Mitre y La Pampa",-68.3004108258,"1","La Pampa","M9637","Mitre y La Pampa"
-34.6271596116,"Av.Mitre y Chubut",-68.297911007,"1","Chubut","M9638","Mitre y Chubut"
-34.6281395589,"Av.Mitre y Santa Cruz",-68.2951322385,"2400","Avenida Mitre","M9639","Mitre y Santa Cruz"
-34.6287178106,"Av.Mitre y Catamarca",-68.2930776664,"1","Catamarca","M9640","Mitre y Catamarca "
-34.6230189857,"E.Salas y Las Arabias",-68.2872787305,"","Las Arablas","M9641","Salas y Las Arabias"
-34.6147900925,"E.Salas y Lavalle ",-68.2832446881,"1402","Estanislao Salas","M9642","Salas y Lavalle "
-35.0578224832,"X",-68.7413230725,"","Ruta Provincial 180","M9643","XXXXX"
-34.616993079,"Lavlle y Sta M.de Oro",-68.275941033,"902","Santa María de Oro","M9644","Lavalle - C.Nacional"
-34.6178009732,"G.Lavalle y A.Sarmiento",-68.2735136338,"","Avenida Sarmiento","M9645","Cuadro Nacinal"
-34.6308365613,"Av. Sarmiento y Rta 146",-68.2801065036,"1801","Romance","M9646","So de Mayo"
-34.630726211,"Ruta 146 y El Fortin",-68.2852402516,"2502","Regimiento de Caballería","M9647","El Fortin"
-34.6278217394,"X",-68.2950893231,"1900","Avenida Mitre","M9648","Fabrica Molto"
-34.6274156349,"Av. Mitre y Neuquen",-68.2963553258,"1900","Avenida Mitre","M9649","Club Huracan"
-34.6260737105,"Av.Mitre y La Pampa",-68.3001747914,"1900","Avenida Mitre","M9650","Morici"
-34.6246081629,"Av.Mitre y Callao",-68.3047077246,"1700","Avenida Mitre","M9651","Mitre y Callao"
-34.6205159699,"X",-68.3167293855,"900","Avenida Mitre","M9652","Mitre y Tirasso"
-34.6192931287,"Av.Mitre y Italia",-68.3201089688,"700","Avenida Mitre","M9653","MItre y Italia"
-34.6174566258,"Mitre 300",-68.3256235905,"300","Avenida Mitre","M9654","MItre 333"
-34.6151432807,"Av.H.Yrigoyen y Cte Salas",-68.3326402493,"300","Avenida Hipólito Yrigoyen","M9655","La Mimosa"
-34.6140572224,"Av.H.Yrigoyen y Av. M.Moreno",-68.3356765099,"500","Avenida Hipólito Yrigoyen","M9656","Fcia Mayo"
-35.0578224832,"X",-68.7413230725,"","Ruta Provincial 180","M9657","XXXXX"
-35.0578224832,"X",-68.7413230725,"","Ruta Provincial 180","M9658","XXXXX"
-35.0578224832,"X",-68.7413230725,"","Ruta Provincial 180","M9659","XXXXX"
-35.0578224832,"X",-68.7413230725,"","Ruta Provincial 180","M9660","XXXXX"
-35.0578224832,"X",-68.7413230725,"","Ruta Provincial 180","M9661","XXXXX"
-35.0578224832,"X",-68.7413230725,"","Ruta Provincial 180","M9662","XXXXX"
-35.0578224832,"X",-68.7413230725,"","Ruta Provincial 180","M9663","XXXXX"
